day_order,day,calendar_date,days_since_day1,days_since_planting,days_since_previous_photo,tray,tray_no,capture_id,grid_status,cell_id,row,column,x,y,poly_tl_x,poly_tl_y,poly_tr_x,poly_tr_y,poly_br_x,poly_br_y,poly_bl_x,poly_bl_y,coordinate_source,needs_review,ndvi_zone_pixels,ndvi_valid_pixels,ndvi_valid_fraction,ndvi_mean,ndvi_median,ndvi_std,ndvi_p10,ndvi_p90,ndvi_positive_fraction,ndre_zone_pixels,ndre_valid_pixels,ndre_valid_fraction,ndre_mean,ndre_median,ndre_std,ndre_p10,ndre_p90,ndre_positive_fraction,microbe_status,treatment,fixed_environment,observed_environment,environment_group,heat_phase,moisture_phase,moisture_watered_today,microbe_treatment,treatment_environment,microbe_environment,observed_ndvi_mean,observed_ndre_mean,adjusted_ndvi_mean,adjusted_ndre_mean,day7_imputed,bug_flag_source,imputation_method,ndvi_prior_slope_per_day,ndre_prior_slope_per_day,ndvi_adjustment_difference,ndre_adjustment_difference
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,30,3,10,1295.5575020629826,324.0939617959252,1233.9437312681607,271.2495966808869,1358.5375425293964,271.43508647957947,1357.111528171292,376.9409116513392,1232.6123977122843,376.7131935826534,projection_regular_lattice,No,13429,13429,1.0,0.3358223736286163,0.3719893097877502,0.2077438831329345,0.0622037313878536,0.574059247970581,0.9387891875791198,13429,13429,1.0,-0.0272469334304332,-0.0481187626719474,0.2413482218980789,-0.3639332950115204,0.2876999676227569,0.4402412688956735,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3358223736286163,-0.0272469334304332,0.3559267669916156,-0.022719286032952257,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,0.0013589411973954162,-0.0038211912615224524,0.020104393362999295,0.004527647397480943
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,31,4,1,68.29521528026707,438.29754157826335,8.393407329903527,385.6347097585575,129.09265530351922,385.9523036640747,128.13727854411826,490.962958138345,7.532711372730563,490.6031359628344,projection_regular_lattice,No,12879,12879,1.0,0.2896070182323456,0.302236407995224,0.2508187294006347,-0.0608996897935867,0.5890491008758545,0.8570541191086265,12879,12879,1.0,-0.0592910647392272,-0.1005106121301651,0.2669268846511841,-0.4208957552909851,0.2929624617099762,0.3844242565416569,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2896070182323456,-0.0592910647392272,0.2668854892253876,-0.08703344780951736,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.011664360761642437,-0.01209484692662955,-0.022721529006958008,-0.027742383070290158
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,33,4,3,337.3462104774944,439.0291930740148,277.12856315224474,386.32890582174207,398.6698916583617,386.62756999240776,397.5041131162318,491.73206506666327,276.0574654123429,491.39117262600416,projection_regular_lattice,No,13039,13039,1.0,0.274537980556488,0.2662518918514251,0.2615042924880981,-0.0375981442630291,0.5768061876296997,0.8884116880128844,13039,13039,1.0,-0.0379514656960964,-0.0606505759060382,0.2603572309017181,-0.4152903854846954,0.3040272891521454,0.3731881279239205,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.274537980556488,-0.0379514656960964,0.23939362168312087,-0.10059658251702772,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.014619231224060013,-0.013356098905205702,-0.035144358873367115,-0.06264511682093132
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,34,4,4,472.5734418531925,439.37924404284746,412.1978748404996,386.6602290742914,534.1602436128672,386.94942837753126,532.889264179373,492.10084375177934,411.0215762092333,491.7694161785461,projection_regular_lattice,No,13038,13038,1.0,0.2776506841182709,0.2722896933555603,0.2380617409944534,-0.0361620672047138,0.5732495188713074,0.8714526767909189,13038,13038,1.0,-0.0520020052790641,-0.0520231202244758,0.2373558133840561,-0.3671493530273437,0.2637608349323272,0.3337168277343151,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2776506841182709,-0.0520020052790641,0.2771289348602297,-0.04396518319845184,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.012179434299468923,-0.003948930650949448,-0.0005217492580411598,0.008036822080612259
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,35,4,5,608.2684957469468,439.7187784923182,547.7350090468108,386.9810358074786,670.1184180854291,387.2607702432928,668.7422377605703,492.4591059175335,546.45350952418,492.1371432117261,projection_regular_lattice,No,13091,13091,1.0,0.3089375793933868,0.3510520458221435,0.2507630884647369,-0.0274656675755977,0.5909376740455627,0.8858757925292186,13091,13091,1.0,-0.0147289587184786,-0.0246465653181076,0.2474654614925384,-0.3762392997741699,0.3062840104103088,0.4089832709495073,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3089375793933868,-0.0147289587184786,0.26277385652065294,-0.06503856228664519,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.014929994940757696,-0.010928647127002495,-0.04616372287273385,-0.05030960356816659
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,36,4,6,744.4313721587572,440.0477964224269,683.7399657711783,387.291326021304,806.5444150760472,387.5615955896923,805.063033859824,492.8068515639256,682.3532653571831,492.494353725544,projection_regular_lattice,No,13146,13146,1.0,0.3250678479671478,0.399571806192398,0.2592961192131042,-0.0035466304980218,0.609444260597229,0.8990567472995588,13146,13146,1.0,0.0029214834794402,-0.0055248620919883,0.2478230595588684,-0.4140193462371826,0.3152689933776855,0.4671382930168872,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3250678479671478,0.0029214834794402,0.30638043582439406,-0.00788030214607721,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.006192132830619842,0.0034157484769820963,-0.018687412142753768,-0.01080178562551741
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,37,4,7,881.0620710886241,440.3662978331736,820.212745013602,387.5910997157673,943.4382345847216,387.8519044167298,941.8516524771338,493.1440806909558,818.7208437082423,492.8410477199999,projection_regular_lattice,No,13144,13144,1.0,0.3147619068622589,0.3817614316940307,0.2518273591995239,-0.0051887901499867,0.5849520564079285,0.8985088253195375,13144,13144,1.0,-0.007190307136625,-0.0103499200195074,0.2560068964958191,-0.4079422354698181,0.3026612997055053,0.4602099817407182,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3147619068622589,-0.007190307136625,0.31817823648452764,-0.0145746991038322,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.0029262900352477763,0.0011434480547905,0.0034163296222687323,-0.0073843919672071994
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,38,4,8,1018.160592536547,440.6742827245584,957.153346774082,387.8803568908687,1080.7998766114522,388.1316967244054,1079.1080936125,493.4707932986239,955.5562445773578,493.1772251950938,projection_regular_lattice,No,13197,13197,1.0,0.3353006243705749,0.4204204082489013,0.241361990571022,0.0260833408683538,0.5722476840019226,0.9097522164128212,13197,13197,1.0,0.0011938554234802,0.0041186162270605,0.2557818293571472,-0.4259349703788757,0.2662000060081482,0.5054936728044253,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3353006243705749,0.0011938554234802,0.3425162881612777,0.02637995919212692,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.0023827403783798226,0.01034833630546924,0.00721566379070282,0.02518610376864672
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,39,4,9,1155.7269365025263,440.9717510965812,1094.561771052618,388.159097546608,1218.6293411562383,388.4009725127189,1216.8323572659222,493.78698938693,1092.8594679645296,493.50288615082576,projection_regular_lattice,No,13375,13375,1.0,0.2836170494556427,0.2606232166290283,0.2289101779460907,-0.0053444784134626,0.5599214434623718,0.8972710280373831,13375,13375,1.0,-0.0441650226712226,-0.0501346327364444,0.2341714948415756,-0.3814173638820648,0.2504710257053375,0.3805607476635514,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2836170494556427,-0.0441650226712226,0.3296088427305222,-0.0025775553658605246,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,0.002631828188896198,0.009261141531169392,0.04599179327487951,0.04158746730536207
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,40,4,10,1293.761102986562,441.25870294924187,1232.4380178492106,388.4273216829853,1356.9266282190815,388.6597317816705,1355.0244434374008,494.0926689558741,1230.6305138697578,493.81803058719566,projection_regular_lattice,No,13367,13367,1.0,0.2894808948040008,0.2902787327766418,0.2057538777589798,0.0349091738462448,0.5352697372436523,0.9221216428517992,13367,13367,1.0,-0.0680772587656974,-0.0621190518140792,0.2057381272315979,-0.3628653287887573,0.181508332490921,0.353108401286751,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2894808948040008,-0.0680772587656974,0.33779355883598333,-0.025163976475596588,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,0.006466895341873204,0.008309887722134536,0.04831266403198253,0.04291328229010081
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,43,5,3,335.838962307712,555.7480118967711,275.91200063993284,503.0607084932802,397.3481282546853,503.4062929639384,395.7061792889788,608.4379000406378,274.3647324764543,608.0500872999862,projection_regular_lattice,No,12985,12985,1.0,0.2886072099208832,0.356334239244461,0.2869195640087127,-0.0958738103508949,0.6015096306800842,0.8701578744705429,12985,12985,1.0,-0.02906428091228,-0.0385964922606945,0.277235209941864,-0.4588528573513031,0.329721063375473,0.4234116288024643,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2886072099208832,-0.02906428091228,0.2582762837409972,-0.03897384647279986,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.01380038261413577,-0.003850665874779253,-0.030330926179885975,-0.009909565560519862
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,45,5,5,606.5274678185766,556.5418646483915,546.2846667759113,503.8171058123337,668.5628749231652,504.14376054814034,666.7105241747297,609.269208224825,544.5269968297039,608.9003252190249,projection_regular_lattice,No,13091,13091,1.0,0.3126943707466125,0.3909774422645569,0.2583908140659332,-0.0372448973357677,0.5773694515228271,0.8909174241845542,13091,13091,1.0,-0.017662551254034,-0.0173913035541772,0.2430378943681717,-0.3992815613746643,0.2608806192874908,0.4293789626460927,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3126943707466125,-0.017662551254034,0.3046487420797348,-0.009894982678815594,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.00966127216815947,-0.0025823500473051977,-0.008045628666877691,0.007767568575218407
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,46,5,6,742.5734543510933,556.9230162451586,682.1727336209849,504.1795296928175,804.8719820344894,504.4967195611984,802.9144303946895,609.6690875378755,680.309862783413,609.3096693995012,projection_regular_lattice,No,13207,13207,1.0,0.331147164106369,0.4213197827339172,0.2631717026233673,-0.0388309694826602,0.6092534065246582,0.8904368895282805,13207,13207,1.0,0.0048139439895749,0.0,0.2555460333824157,-0.4320685565471649,0.3198182880878448,0.4827742863632921,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.331147164106369,0.0048139439895749,0.32254239916801464,-0.0014596302062273954,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.006121128797531089,0.0011766203679144016,-0.008604764938354381,-0.006273574195802295
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,47,5,7,879.0872634016663,557.2936513225638,818.5286229841148,504.5314370539392,941.64891166387,504.8391620548943,939.5861591327056,610.058450331564,816.5605512551784,609.7084970606156,projection_regular_lattice,No,13144,13144,1.0,0.2985651195049286,0.3418126404285431,0.2550798654556274,-0.0488372854888439,0.5765432715415955,0.8831405964698722,13144,13144,1.0,-0.0218368135392665,-0.0194174759089946,0.2528627216815948,-0.4149231910705566,0.2976095974445343,0.4220176506390748,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2985651195049286,-0.0218368135392665,0.2947085052728654,-0.011781613342464015,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.007376775145530654,0.003019335679709895,-0.0038566142320631824,0.010055200196802484
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,48,5,8,1016.0688949702954,557.653769880607,955.3523348653008,504.872827895699,1078.8936638113066,505.1710880292283,1076.7257103887778,610.4372966058907,953.279062245,610.096808202368,projection_regular_lattice,No,13250,13250,1.0,0.3322248756885528,0.4064382314682007,0.2362130731344223,0.036265842616558,0.5756650567054749,0.9150943396226416,13250,13250,1.0,-0.0037346053868532,-0.0137398913502693,0.2573937177658081,-0.3943125009536743,0.2796849608421325,0.4596226415094339,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3322248756885528,-0.0037346053868532,0.33319042623043077,-0.008570629172027052,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.0033141523599624144,0.000656657852232449,0.0009655505418779686,-0.004836023785173852
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,49,5,9,1153.518349056981,558.0033719192882,1092.6438692645431,505.2037022180968,1216.6062384767993,505.4924974842002,1214.3330841629063,610.8056263608553,1090.465395752878,610.4746028247584,projection_regular_lattice,No,13313,13313,1.0,0.3144958913326263,0.3927188217639923,0.2521772682666778,-0.0067156781442463,0.5854729413986206,0.8972432960264404,13313,13313,1.0,-0.0054852464236319,0.0012717252830043,0.256843239068985,-0.4653784334659576,0.3030531406402588,0.5014647337189213,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3144958913326263,-0.0054852464236319,0.3094603270292284,-0.0032173814252016986,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.0028395801782607486,0.007605566643178499,-0.00503556430339791,0.002267864998430201
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,50,5,10,1291.4356256617227,558.3424574386074,1230.403226181842,505.5240600211325,1354.7866356603486,505.8033904198103,1352.408280455091,611.1634395964578,1228.119551778812,610.8418809277867,projection_regular_lattice,No,13303,13303,1.0,0.3020803034305572,0.3449999988079071,0.2282639890909195,0.0063233743421733,0.5547375082969666,0.903781102007066,13303,13303,1.0,-0.0488267317414283,-0.0629461407661438,0.2348337024450302,-0.3684940934181213,0.2628454267978668,0.3769826354957528,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3020803034305572,-0.0488267317414283,0.322919487953186,-0.05269327480345955,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.0031044781208038304,-0.00495053734630345,0.020839184522628784,-0.0038665430620312483
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,54,6,4,468.7960875066214,672.8401623577261,409.0018918088697,620.1471150867333,530.7538587985084,620.5301549899584,528.5305385178608,725.5357943690943,406.8732523304501,725.1105261958759,projection_regular_lattice,No,13040,13040,1.0,0.2940284311771393,0.3456819951534271,0.26158207654953,-0.0972915589809417,0.587838888168335,0.8684049079754601,13040,13040,1.0,-0.0323157757520675,-0.0409252680838108,0.2603095471858978,-0.4265807271003723,0.2990635931491852,0.4058282208588957,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2940284311771393,-0.0323157757520675,0.26464314758777635,-0.07252317201346145,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.01211418211460108,-0.01166379544883965,-0.02938528358936293,-0.04020739626139395
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,56,6,6,740.1864582950109,673.7172494039391,680.076423222373,620.9867467003796,802.6704707445131,621.3508568687531,800.2367486811365,726.4503368478744,677.7373819612245,726.0439984095075,projection_regular_lattice,No,13091,13091,1.0,0.3259346783161163,0.4304723739624023,0.2804906070232391,-0.0696031600236892,0.6060869693756104,0.8817508211748529,13091,13091,1.0,0.0029229689389467,0.0,0.2726853191852569,-0.4194107353687286,0.3442167341709137,0.4885799404170804,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3259346783161163,0.0029229689389467,0.29150059819221497,-0.010492575587704805,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.012476235628128045,-0.0007329450454563016,-0.03443408012390131,-0.013415544526651505
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,57,6,7,876.58337746629,674.1400181480028,816.3154227062091,621.3907877281599,939.3305104945996,621.7454330291076,936.7915875398588,726.8918333082213,813.8711805536961,726.4949597372804,projection_regular_lattice,No,13146,13146,1.0,0.3147107362747192,0.4124682545661926,0.269645482301712,-0.078693002462387,0.5691028833389282,0.8793549368629241,13146,13146,1.0,-0.0137710748240351,-0.0065134572796523,0.2608225047588348,-0.4495575129985809,0.2646076679229736,0.4833409402099498,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3147107362747192,-0.0137710748240351,0.30605395138263713,-0.017622157000005155,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.00950188934803005,-7.680524140595139e-05,-0.008656784892082048,-0.003851082175970055
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,58,6,8,1013.4481191556254,674.5522703727045,953.0222447081012,621.7843122365781,1076.4583727627426,622.1294926701,1073.814248916637,727.3228132492064,950.472801664224,726.9354045456912,projection_regular_lattice,No,13197,13197,1.0,0.3142332434654236,0.3796680569648742,0.2442796379327774,-0.0084679229184985,0.5719733834266663,0.8962643024929908,13197,13197,1.0,-0.0218506827950477,-0.0286360215395689,0.2520094811916351,-0.406974732875824,0.28412926197052,0.4432067894218383,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3142332434654236,-0.0218506827950477,0.2836378514766693,-0.04536068160086876,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.01577281951904297,-0.006524699740111851,-0.030595391988754272,-0.023509998805821056
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,60,6,10,1288.5810700884651,675.3452252640217,1227.839356266055,622.5398116953286,1352.117564853197,622.866062393999,1349.2630392243627,728.1532235730904,1225.0795114394484,727.7847446044268,projection_regular_lattice,No,13250,13250,1.0,0.3237112462520599,0.3830048441886902,0.2298748791217804,0.0277101937681436,0.5773841738700867,0.9114716981132076,13250,13250,1.0,-0.0262393932789564,-0.033404141664505,0.2454352676868438,-0.4255172908306122,0.287062793970108,0.4486792452830189,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.3237112462520599,-0.0262393932789564,0.32190276682376867,-0.03116564173251397,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.002095744013786275,-0.0006871214136481563,-0.0018084794282912098,-0.004926248453557571
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,62,7,2,196.8284920031312,788.4257210622603,137.64082133773627,735.7831130726162,258.4455069035093,736.2320030106855,255.95641798201385,841.0709137922801,135.24641321846886,840.5797955842174,projection_regular_lattice,No,12879,12879,1.0,0.2428146749734878,0.1922544986009597,0.2609829008579254,-0.103104718029499,0.5705512762069702,0.8086807981986179,12879,12879,1.0,-0.08027184009552,-0.1038607954978942,0.270161360502243,-0.4210852980613708,0.2883883118629455,0.3175712400031058,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2428146749734878,-0.08027184009552,0.23364062607288358,-0.08439917489886266,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.015556350350379937,-0.008069992065429653,-0.00917404890060422,-0.004127334803342653
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,63,7,3,331.2372312228916,788.9426895504303,271.89164087005355,736.2813538445029,393.1173667020771,736.7207789151463,390.5230768892173,841.6066099967336,269.39203185942165,841.1249566560967,projection_regular_lattice,No,12987,12987,1.0,0.2681716084480285,0.3343465030193329,0.2742770314216614,-0.1499726772308349,0.5716858506202698,0.8328328328328328,12987,12987,1.0,-0.0622528605163097,-0.0650044530630111,0.2613014280796051,-0.4752057194709778,0.2680292725563049,0.3942403942403942,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2681716084480285,-0.0622528605163097,0.21348883211612707,-0.11103648785501724,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.02240245044231411,-0.01798114832490685,-0.05468277633190144,-0.04878362733870754
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,65,7,5,601.4581772165809,789.9450769686844,541.7967474888566,737.2462858301901,663.8645538533816,737.6667811659821,661.0598622577928,842.6464528475544,539.0867366954959,842.1837292417692,projection_regular_lattice,No,13041,13041,1.0,0.2802253663539886,0.3736762404441833,0.2779872417449951,-0.1806370466947555,0.5708954930305481,0.846484165324745,13041,13041,1.0,-0.0318544805049896,-0.0192380230873823,0.2609026134014129,-0.4682681858539581,0.2795538902282715,0.4438309945556322,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2802253663539886,-0.0318544805049896,0.2809093445539475,-0.006279481109231648,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.01059277355670927,0.0012300866656005504,0.0006839781999589123,0.025574999395757955
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,66,7,6,737.2703839905099,790.4304958987685,677.4510345753426,737.7129770439908,799.9398812061182,738.1240075123569,797.0299887191651,843.1505994939218,674.6358228906174,842.6973407555624,projection_regular_lattice,No,13091,13091,1.0,0.2914994060993194,0.3743807375431061,0.2784842848777771,-0.1138755977153778,0.5763546824455261,0.866320372775189,13091,13091,1.0,-0.0170915592461824,-0.008248183876276,0.2614615559577942,-0.4179362952709198,0.2919999957084656,0.4427469253685738,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2914994060993194,-0.0170915592461824,0.2772441059350968,-0.013255978934466756,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.012299761176109293,2.0646490156648507e-05,-0.014255300164222606,0.0038355803117156445
7,Day 7,2026-07-07,8,10,3,Tray 5,5,DJI_20260707125327_0005,PASS_AUTO,68,7,8,1010.2982650925368,791.3697842008506,950.1630763024832,738.6148099135062,1073.4940034657602,739.0069106470207,1070.373709196078,844.1273432285708,947.1374628350292,843.6930142250629,projection_regular_lattice,No,13144,13144,1.0,0.2969363033771515,0.3763087391853332,0.2700708210468292,-0.109534204006195,0.5874550342559814,0.8681527693244065,13144,13144,1.0,-0.0174348335713148,-0.0156424771994352,0.2654376327991485,-0.4664279222488403,0.2996165454387665,0.4666007303712721,Microbes,Moisture,Inside,Inside,Inside,Not Heat,Final unwatered interval,No,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.2969363033771515,-0.0174348335713148,0.29159192740917195,-0.0048813512548803555,Yes,Script 05 possible_day7_bug_eaten_cells.csv,NDVI: Linear projection from the latest valid multispectral trend; NDRE: Linear projection from the latest valid multispectral trend,-0.007874831557273884,0.0041510900482535475,-0.005344375967979542,0.012553482316434446
