day_order,day,tray,tray_no,capture_id,cell_id,row,column,centre_x,centre_y,square_x0,square_y0,square_x1,square_y1,square_side,ndvi_valid_pixels,ndvi_mean,ndvi_median,ndvi_std,ndvi_p10,ndvi_p90,ndre_valid_pixels,ndre_mean,ndre_median,ndre_std,ndre_p10,ndre_p90,coordinate_source,needs_review
4,Day 4,Tray 7,7,DJI_20260622122752_0007,68,7,8,1039.293,785.258,986.923,732.888,1091.664,837.629,104.741,11025,0.29143619537353516,0.3573446273803711,0.24235959351062775,-0.10373088717460632,0.5601872801780701,11025,-0.07211077213287354,-0.05230218917131424,0.2493598312139511,-0.4746986925601959,0.2508845031261444,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 7,7,DJI_20260622122752_0007,69,7,9,1175.387,784.563,1123.017,732.193,1227.758,836.934,104.741,11025,0.268003910779953,0.27165064215660095,0.25338417291641235,-0.06944460421800613,0.5811331272125244,11025,-0.07128696888685226,-0.11614730954170227,0.281010240316391,-0.45129913091659546,0.3230856955051422,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 7,7,DJI_20260622122752_0007,70,7,10,1311.482,783.868,1259.111,731.497,1363.852,836.238,104.741,11025,0.25690123438835144,0.2570641040802002,0.21035729348659515,-0.02501746267080307,0.5236809849739075,11025,-0.09566168487071991,-0.12508101761341095,0.23666583001613617,-0.397228479385376,0.24198581278324127,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,1,1,1,70.421,79.893,17.229,26.701,123.613,133.085,106.384,11342,0.28606224060058594,0.2596750259399414,0.2408105432987213,0.01993897184729576,0.570309579372406,11342,-0.06122802197933197,-0.12702925503253937,0.27024319767951965,-0.3925663232803345,0.3082994520664215,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,2,1,2,206.68,78.988,153.488,25.795,259.872,132.18,106.384,11342,0.2915099263191223,0.28975552320480347,0.2355940043926239,0.02010507509112358,0.5738667249679565,11342,-0.049320630729198456,-0.08983379602432251,0.2787811756134033,-0.408864289522171,0.32615211606025696,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,3,1,3,342.939,78.082,289.746,24.89,396.131,131.274,106.384,11236,0.30017974972724915,0.30580246448516846,0.23797382414340973,-0.003317849710583687,0.5793689489364624,11236,-0.061363354325294495,-0.11426395177841187,0.24393123388290405,-0.38882333040237427,0.24798373878002167,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,4,1,4,479.197,77.176,426.005,23.984,532.389,130.368,106.384,11236,0.3299737572669983,0.3971477150917053,0.22652480006217957,0.035022638738155365,0.5701218247413635,11236,-0.04364935681223869,-0.028851816430687904,0.23655526340007782,-0.4147087037563324,0.24176383018493652,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,5,1,5,615.456,76.271,562.264,23.079,668.648,129.463,106.384,11342,0.28506067395210266,0.26289936900138855,0.21595002710819244,0.03361652046442032,0.5555555820465088,11342,-0.07037464529275894,-0.12420964241027832,0.252119243144989,-0.3642604947090149,0.2944534718990326,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,6,1,6,751.715,75.365,698.523,22.173,804.907,128.557,106.384,11342,0.313830703496933,0.3566185235977173,0.22180303931236267,0.05709749460220337,0.5593518614768982,11342,-0.040792323648929596,-0.07260559499263763,0.26111069321632385,-0.4064914882183075,0.28980857133865356,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,7,1,7,887.974,74.459,834.782,21.267,941.166,127.651,106.384,11342,0.2789684534072876,0.2534900903701782,0.22695554792881012,0.036694563925266266,0.5651566982269287,11342,-0.06319104135036469,-0.1240735650062561,0.2664579451084137,-0.409362256526947,0.29991579055786133,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,8,1,8,1024.233,73.554,971.041,20.362,1077.425,126.746,106.384,11342,0.33089327812194824,0.38512980937957764,0.20922213792800903,0.060320548713207245,0.559967041015625,11342,-0.04439349099993706,-0.022900763899087906,0.251220703125,-0.4022309184074402,0.27363085746765137,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,9,1,9,1160.492,72.648,1107.3,19.456,1213.684,125.84,106.384,11449,0.3394981324672699,0.3829624056816101,0.18062634766101837,0.10788747668266296,0.5446873903274536,11449,-0.046417079865932465,-0.07047700881958008,0.25239965319633484,-0.366836279630661,0.2899664342403412,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,10,1,10,1296.751,71.743,1243.559,18.55,1349.943,124.935,106.384,11236,0.31941545009613037,0.32968077063560486,0.19578817486763,0.07680733501911163,0.5579540133476257,11236,-0.06225438043475151,-0.0891168937087059,0.2601923644542694,-0.40751898288726807,0.28368210792541504,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,11,2,1,70.906,198.097,17.714,144.905,124.099,251.289,106.384,11236,0.29351216554641724,0.3316620886325836,0.2364734411239624,-0.021241968497633934,0.5594757199287415,11236,-0.057774122804403305,-0.07319019734859467,0.2631840705871582,-0.4465863108634949,0.2903720736503601,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,12,2,2,207.165,197.191,153.973,143.999,260.357,250.383,106.384,11236,0.2970426678657532,0.340629518032074,0.2309720367193222,-0.00125129334628582,0.5656759738922119,11236,-0.05877750366926193,-0.05956238880753517,0.25050458312034607,-0.4346238970756531,0.2664036750793457,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,13,2,3,343.424,196.285,290.232,143.093,396.616,249.478,106.384,11342,0.31751981377601624,0.3401300311088562,0.23172304034233093,0.020308904349803925,0.6004908084869385,11342,-0.050133708864450455,-0.11609163880348206,0.26480138301849365,-0.39033418893814087,0.3155468702316284,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,14,2,4,479.683,195.38,426.491,142.188,532.875,248.572,106.384,11449,0.33363014459609985,0.3966836631298065,0.22413042187690735,0.0247527863830328,0.5868387818336487,11449,-0.047568727284669876,-0.06396669149398804,0.23327456414699554,-0.364375501871109,0.2541881799697876,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,15,2,5,615.942,194.474,562.75,141.282,669.134,247.666,106.384,11342,0.3039989173412323,0.32103490829467773,0.23160269856452942,0.013409881852567196,0.5840705037117004,11342,-0.056683432310819626,-0.10199138522148132,0.25026631355285645,-0.3706142008304596,0.292316734790802,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,16,2,6,752.201,193.569,699.009,140.377,805.393,246.761,106.384,11342,0.2954460084438324,0.3045792579650879,0.22317209839820862,0.016784140840172768,0.5667462944984436,11342,-0.05772426724433899,-0.10600027441978455,0.2586249113082886,-0.3815719485282898,0.2978290915489197,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,17,2,7,888.46,192.663,835.268,139.471,941.652,245.855,106.384,11449,0.30505818128585815,0.3107476532459259,0.215842142701149,0.058040276169776917,0.5766403675079346,11449,-0.05966474115848541,-0.09394387155771255,0.24727308750152588,-0.384867399930954,0.281870037317276,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,18,2,8,1024.719,191.757,971.527,138.565,1077.911,244.949,106.384,11236,0.3318416178226471,0.3884927034378052,0.21646320819854736,0.08967488259077072,0.5715252161026001,11236,-0.0461108535528183,-0.05842571705579758,0.26020756363868713,-0.4090009927749634,0.2829403281211853,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,19,2,9,1160.977,190.852,1107.785,137.66,1214.17,244.044,106.384,11236,0.3260825574398041,0.3604714870452881,0.2008318156003952,0.08683819323778152,0.55885249376297,11236,-0.04583431035280228,-0.05950884521007538,0.2509859502315521,-0.37038251757621765,0.272771418094635,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,20,2,10,1297.236,189.946,1244.044,136.754,1350.428,243.138,106.384,11236,0.3348827064037323,0.3871670961380005,0.21950608491897583,0.08220863342285156,0.5794647932052612,11236,-0.05410486459732056,-0.12370955944061279,0.2756972908973694,-0.3974335193634033,0.32388702034950256,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,21,3,1,71.392,316.3,18.2,263.108,124.584,369.492,106.384,11342,0.30794757604599,0.35671406984329224,0.24675440788269043,-0.0436822734773159,0.5949907302856445,11342,-0.036974769085645676,-0.05164095759391785,0.2775028645992279,-0.4205859899520874,0.341189444065094,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,22,3,2,207.651,315.395,154.459,262.203,260.843,368.587,106.384,11449,0.32105308771133423,0.3924364447593689,0.2480185180902481,-0.021571999415755272,0.5867691040039062,11449,-0.04995888099074364,-0.019098548218607903,0.2547926604747772,-0.45650365948677063,0.26398414373397827,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,23,3,3,343.91,314.489,290.718,261.297,397.102,367.681,106.384,11342,0.2646469175815582,0.23314696550369263,0.2366117238998413,-0.010945421643555164,0.5667310357093811,11342,-0.08051095902919769,-0.11777229607105255,0.2485550045967102,-0.37577691674232483,0.2609868049621582,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,24,3,4,480.169,313.583,426.977,260.391,533.361,366.775,106.384,11342,0.2930237650871277,0.32542210817337036,0.2423282116651535,-0.030242713168263435,0.5859106183052063,11342,-0.06369075924158096,-0.06985503435134888,0.2530149519443512,-0.41098660230636597,0.25372037291526794,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,25,3,5,616.428,312.678,563.236,259.486,669.62,365.87,106.384,11449,0.2986694872379303,0.3373952805995941,0.24694731831550598,-0.032296255230903625,0.5951853394508362,11449,-0.0591270737349987,-0.09741390496492386,0.26446256041526794,-0.4018951952457428,0.30138248205184937,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,26,3,6,752.687,311.772,699.495,258.58,805.879,364.964,106.384,11342,0.3206610083580017,0.3516857624053955,0.2280007153749466,0.041513100266456604,0.575737476348877,11342,-0.04344478249549866,-0.07034742832183838,0.25626635551452637,-0.4038315713405609,0.30199122428894043,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,27,3,7,888.945,310.867,835.753,257.675,942.138,364.059,106.384,11236,0.32307425141334534,0.3740614652633667,0.2242698222398758,0.019662922248244286,0.5816993713378906,11236,-0.04625586047768593,-0.06053116172552109,0.25786930322647095,-0.3824865221977234,0.3006938099861145,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,28,3,8,1025.204,309.961,972.012,256.769,1078.396,363.153,106.384,11236,0.360515296459198,0.42017725110054016,0.1998499631881714,0.09330342710018158,0.5727766156196594,11236,-0.03868899866938591,-0.01332000084221363,0.2308039665222168,-0.40572279691696167,0.24340426921844482,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,29,3,9,1161.463,309.055,1108.271,255.863,1214.655,362.247,106.384,11342,0.32869258522987366,0.37058520317077637,0.20127423107624054,0.06609361618757248,0.5635237097740173,11342,-0.06857561320066452,-0.10438573360443115,0.23342406749725342,-0.3629155158996582,0.2556963562965393,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,30,3,10,1297.722,308.15,1244.53,254.958,1350.914,361.342,106.384,11236,0.34437817335128784,0.4113682508468628,0.21832475066184998,0.06478796899318695,0.5693418979644775,11236,-0.04509161040186882,-0.029919859021902084,0.24938642978668213,-0.38898158073425293,0.2695125937461853,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,31,4,1,71.878,434.504,18.686,381.312,125.07,487.696,106.384,11342,0.277545690536499,0.22345346212387085,0.24166974425315857,-0.018535668030381203,0.591934859752655,11342,-0.07476180046796799,-0.1423390805721283,0.27736490964889526,-0.41841593384742737,0.31273388862609863,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,32,4,2,208.137,433.598,154.945,380.406,261.329,486.79,106.384,11342,0.28472182154655457,0.32238224148750305,0.26393020153045654,-0.09707766026258469,0.6076728105545044,11342,-0.04968683794140816,-0.09163910150527954,0.28836485743522644,-0.45419034361839294,0.3600015938282013,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,33,4,3,344.396,432.693,291.204,379.501,397.588,485.885,106.384,11342,0.26728934049606323,0.23714077472686768,0.25176259875297546,-0.06069009006023407,0.5910303592681885,11342,-0.06423381716012955,-0.10930515825748444,0.2823457419872284,-0.4224257469177246,0.33767685294151306,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,34,4,4,480.655,431.787,427.462,378.595,533.847,484.979,106.384,11342,0.325439453125,0.36082226037979126,0.24275906383991241,-0.011372336186468601,0.6144189834594727,11342,-0.04997137933969498,-0.09258271008729935,0.26777565479278564,-0.405971497297287,0.33752381801605225,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,35,4,5,616.913,430.881,563.721,377.689,670.105,484.073,106.384,11236,0.30011361837387085,0.3222998380661011,0.23146790266036987,0.0066043599508702755,0.5817881226539612,11236,-0.05132848024368286,-0.07990919053554535,0.25461116433143616,-0.38231292366981506,0.28749242424964905,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,36,4,6,753.172,429.976,699.98,376.784,806.364,483.168,106.384,11236,0.32669106125831604,0.37767064571380615,0.23279394209384918,0.0005323112127371132,0.5928466320037842,11236,-0.039279673248529434,-0.06291231513023376,0.2680045962333679,-0.39495280385017395,0.30833739042282104,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,37,4,7,889.431,429.07,836.239,375.878,942.623,482.262,106.384,11342,0.32957136631011963,0.4005124568939209,0.25435295701026917,0.020990557968616486,0.5855390429496765,11342,-0.025251220911741257,-0.01701096072793007,0.2781931161880493,-0.42129674553871155,0.3212563097476959,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,38,4,8,1025.69,428.165,972.498,374.972,1078.882,481.357,106.384,11342,0.29525792598724365,0.3184744119644165,0.23158900439739227,0.0386866070330143,0.543224573135376,11342,-0.04733170196413994,-0.06405188143253326,0.26618003845214844,-0.423751562833786,0.26429277658462524,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,39,4,9,1161.949,427.259,1108.757,374.067,1215.141,480.451,106.384,11236,0.30252543091773987,0.33388659358024597,0.2288217842578888,0.0015822993591427803,0.5575830936431885,11236,-0.05787786468863487,-0.10275339335203171,0.2598750591278076,-0.38791191577911377,0.27243125438690186,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,40,4,10,1298.208,426.353,1245.016,373.161,1351.4,479.545,106.384,11342,0.3410785496234894,0.41631901264190674,0.23198895156383514,0.05210232362151146,0.5797091126441956,11342,-0.04017595946788788,-0.024701401591300964,0.2646261155605316,-0.39627325534820557,0.29365214705467224,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,41,5,1,72.364,552.707,19.172,499.515,125.556,605.9,106.384,11342,0.2695560157299042,0.2860461175441742,0.2747907042503357,-0.11563268303871155,0.5863609910011292,11342,-0.0653858482837677,-0.10916444659233093,0.29445889592170715,-0.48188769817352295,0.3490261733531952,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,42,5,2,208.623,551.802,155.43,498.61,261.815,604.994,106.384,11342,0.27748292684555054,0.2873103618621826,0.2578083574771881,-0.07187172770500183,0.5821173787117004,11342,-0.0702410638332367,-0.11824139952659607,0.26959478855133057,-0.41566842794418335,0.2975556254386902,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,43,5,3,344.881,550.896,291.689,497.704,398.073,604.088,106.384,11236,0.27585986256599426,0.2849063575267792,0.2609240412712097,-0.0800197571516037,0.572459876537323,11236,-0.07040967792272568,-0.10518859326839447,0.27755340933799744,-0.4182225465774536,0.29547327756881714,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,44,5,4,481.14,549.991,427.948,496.799,534.332,603.183,106.384,11236,0.3282947838306427,0.3882235288619995,0.2455899566411972,-0.019456204026937485,0.6095366477966309,11236,-0.042715270072221756,-0.055088818073272705,0.2670922875404358,-0.41818180680274963,0.2998819351196289,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,45,5,5,617.399,549.085,564.207,495.893,670.591,602.277,106.384,11342,0.2634250521659851,0.23329442739486694,0.2758541703224182,-0.06307316571474075,0.6002362370491028,11342,-0.05455531179904938,-0.087649405002594,0.304526686668396,-0.45281970500946045,0.3692179322242737,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,46,5,6,753.658,548.179,700.466,494.987,806.85,601.371,106.384,11342,0.3120568096637726,0.3539687693119049,0.25430840253829956,-0.02209252491593361,0.5979539155960083,11342,-0.04039929062128067,-0.05074622482061386,0.2755424678325653,-0.4400061070919037,0.30549633502960205,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,47,5,7,889.917,547.274,836.725,494.082,943.109,600.466,106.384,11236,0.3575630784034729,0.40469658374786377,0.21631759405136108,0.04949082061648369,0.6001559495925903,11236,-0.020253902301192284,-0.021098047494888306,0.26250284910202026,-0.3743681311607361,0.3132268190383911,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,48,5,8,1026.176,546.368,972.984,493.176,1079.368,599.56,106.384,11342,0.3398059010505676,0.4001382291316986,0.23213064670562744,0.01751403696835041,0.6056761145591736,11342,-0.0420292504131794,-0.0369124561548233,0.26784420013427734,-0.40241771936416626,0.3178465664386749,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,49,5,9,1162.435,545.462,1109.243,492.27,1215.627,598.655,106.384,11449,0.28379586338996887,0.25965616106987,0.2596202492713928,-0.03874262422323227,0.5734104514122009,11449,-0.06416759639978409,-0.1409863531589508,0.2862286865711212,-0.40111473202705383,0.30122414231300354,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,50,5,10,1298.694,544.557,1245.501,491.365,1351.886,597.749,106.384,11342,0.272305428981781,0.25211089849472046,0.2502021789550781,-0.022327426820993423,0.5684612989425659,11342,-0.06905847787857056,-0.13863283395767212,0.2953883409500122,-0.4546986520290375,0.33527690172195435,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,51,6,1,72.849,670.911,19.657,617.719,126.041,724.103,106.384,11236,0.25073471665382385,0.1981506049633026,0.2454930990934372,-0.07025277614593506,0.5689259767532349,11236,-0.10684818774461746,-0.14098170399665833,0.24842891097068787,-0.42465338110923767,0.237701416015625,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,52,6,2,209.108,670.005,155.916,616.813,262.3,723.197,106.384,11236,0.24694815278053284,0.19668981432914734,0.24069927632808685,-0.04626595228910446,0.5662006139755249,11236,-0.10006123781204224,-0.13702623546123505,0.26863569021224976,-0.41086071729660034,0.28508657217025757,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,53,6,3,345.367,669.1,292.175,615.908,398.559,722.292,106.384,11342,0.24915039539337158,0.23923608660697937,0.26074421405792236,-0.06579554080963135,0.5682530999183655,11342,-0.09010668098926544,-0.11628163605928421,0.2712130844593048,-0.43910691142082214,0.27203333377838135,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,54,6,4,481.626,668.194,428.434,615.002,534.818,721.386,106.384,11342,0.3118545114994049,0.40289124846458435,0.2711087465286255,-0.09919681400060654,0.5982460379600525,11342,-0.022957630455493927,0.006350603885948658,0.2821345627307892,-0.47486716508865356,0.3159273564815521,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,55,6,5,617.885,667.289,564.693,614.096,671.077,720.481,106.384,11236,0.2873518764972687,0.32772690057754517,0.2535861134529114,-0.06970646977424622,0.5929785966873169,11236,-0.04406470060348511,-0.060509636998176575,0.27267152070999146,-0.4363381266593933,0.3292675316333771,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,56,6,6,754.144,666.383,700.952,613.191,807.336,719.575,106.384,11342,0.311246782541275,0.36266374588012695,0.24222533404827118,-0.024130145087838173,0.5759803652763367,11342,-0.045574016869068146,-0.02974475733935833,0.2673870921134949,-0.43260350823402405,0.28809264302253723,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,57,6,7,890.403,665.477,837.211,612.285,943.595,718.669,106.384,11449,0.3038191497325897,0.3328651785850525,0.25147753953933716,-0.045856814831495285,0.6029278635978699,11449,-0.06205093488097191,-0.1100977212190628,0.28612059354782104,-0.43610963225364685,0.3521004319190979,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,58,6,8,1026.661,664.572,973.469,611.38,1079.854,717.764,106.384,11449,0.28676068782806396,0.28159525990486145,0.24825593829154968,-0.030215008184313774,0.60419762134552,11449,-0.06799481809139252,-0.13340714573860168,0.29009172320365906,-0.41285258531570435,0.35571223497390747,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,59,6,9,1162.92,663.666,1109.728,610.474,1216.112,716.858,106.384,11342,0.3112841546535492,0.301577091217041,0.22598083317279816,0.022102072834968567,0.601050078868866,11342,-0.05464029312133789,-0.11478138715028763,0.27960851788520813,-0.4140155017375946,0.3413102626800537,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,60,6,10,1299.179,662.76,1245.987,609.568,1352.371,715.952,106.384,11236,0.31772494316101074,0.3390408754348755,0.2209549993276596,0.027209827676415443,0.582619309425354,11236,-0.052137359976768494,-0.08585509657859802,0.25504475831985474,-0.37192070484161377,0.2756962478160858,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,61,7,1,73.335,789.115,20.143,735.923,126.527,842.307,106.384,11342,0.24774393439292908,0.21111688017845154,0.26312658190727234,-0.10483682155609131,0.6192877292633057,11342,-0.08009970188140869,-0.14281482994556427,0.3060339093208313,-0.4601533114910126,0.40739622712135315,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,62,7,2,209.594,788.209,156.402,735.017,262.786,841.401,106.384,11342,0.2288569062948227,0.16653454303741455,0.2663177251815796,-0.09630994498729706,0.5690799355506897,11342,-0.09296228736639023,-0.11836263537406921,0.2779349684715271,-0.4304521679878235,0.29166972637176514,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,63,7,3,345.853,787.303,292.661,734.111,399.045,840.495,106.384,11236,0.24601873755455017,0.3159562647342682,0.2844769060611725,-0.200203076004982,0.5584721565246582,11236,-0.09452351927757263,-0.08982036262750626,0.27229174971580505,-0.48436790704727173,0.23269832134246826,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,64,7,4,482.112,786.398,428.92,733.206,535.304,839.59,106.384,11342,0.2762906849384308,0.3238542675971985,0.28521227836608887,-0.12332167476415634,0.6084454655647278,11342,-0.049373310059309006,-0.07035034149885178,0.2985575199127197,-0.4606148898601532,0.34782007336616516,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,65,7,5,618.371,785.492,565.179,732.3,671.563,838.684,106.384,11449,0.2995520234107971,0.3723788857460022,0.27683669328689575,-0.08885422348976135,0.603951096534729,11449,-0.04806670919060707,-0.050554871559143066,0.2906569242477417,-0.46230587363243103,0.3380521833896637,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,66,7,6,754.629,784.586,701.437,731.394,807.821,837.779,106.384,11449,0.2598623037338257,0.2711203396320343,0.2626841068267822,-0.08298231661319733,0.5851300358772278,11449,-0.07690194994211197,-0.11224489659070969,0.279781311750412,-0.4231804311275482,0.3234126567840576,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,67,7,7,890.888,783.681,837.696,730.489,944.08,836.873,106.384,11342,0.25314608216285706,0.23092618584632874,0.26994210481643677,-0.08844877779483795,0.5801796317100525,11342,-0.08325237035751343,-0.11702605336904526,0.2819131314754486,-0.44582992792129517,0.2955201268196106,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,68,7,8,1027.147,782.775,973.955,729.583,1080.339,835.967,106.384,11236,0.31218427419662476,0.35797861218452454,0.24350512027740479,-0.04550289735198021,0.6114065647125244,11236,-0.036680907011032104,-0.036554090678691864,0.2902206778526306,-0.4436805844306946,0.35549426078796387,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,69,7,9,1163.406,781.87,1110.214,728.678,1216.598,835.062,106.384,11342,0.281696617603302,0.299369752407074,0.25031179189682007,-0.04239409789443016,0.5751762986183167,11342,-0.0673537626862526,-0.11012674868106842,0.27897536754608154,-0.4170215129852295,0.3211643397808075,ms_nir_circle_supported_lattice,No
4,Day 4,Tray 8,8,DJI_20260622122838_0008,70,7,10,1299.665,780.964,1246.473,727.772,1352.857,834.156,106.384,11342,0.3025687336921692,0.33557313680648804,0.2318253368139267,-0.00679662125185132,0.5595447421073914,11342,-0.03462616726756096,-0.030173536390066147,0.26763972640037537,-0.4241185188293457,0.30111759901046753,ms_nir_circle_supported_lattice,No
5,Day 5,Tray 1,1,DJI_20260623123614_0001,1,1,1,67.702,86.164,14.758,33.22,120.646,139.108,105.888,11236,0.2943224608898163,0.24145758152008057,0.2509668171405792,-0.004868123680353165,0.6322287917137146,11236,-0.0923507958650589,-0.15892267227172852,0.28211814165115356,-0.4097841680049896,0.36353015899658203,ms_nir_circle_supported_lattice,No
5,Day 5,Tray 1,1,DJI_20260623123614_0001,2,1,2,203.868,86.279,150.923,33.334,256.812,139.223,105.888,11236,0.3094753623008728,0.2859584093093872,0.2515217959880829,-0.025766881182789803,0.624456524848938,11236,-0.06902263313531876,-0.13970690965652466,0.28172266483306885,-0.41585272550582886,0.34246036410331726,ms_nir_circle_supported_lattice,No
5,Day 5,Tray 1,1,DJI_20260623123614_0001,3,1,3,340.033,86.393,287.089,33.449,392.977,139.337,105.888,11236,0.3013313412666321,0.28654736280441284,0.24086575210094452,-0.015961382538080215,0.5949704647064209,11236,-0.06677015870809555,-0.10975609719753265,0.25633910298347473,-0.4092399477958679,0.28754979372024536,ms_nir_circle_supported_lattice,No
