day_order,day,calendar_date,days_since_planting,days_since_day1,days_since_previous_photo,tray,tray_no,label_code,microbe_status,treatment,label_environment,observed_environment,environment_type,watering_rule,heat_phase,moisture_watered_today,moisture_phase,day7_bug_rule_applies,capture_id,cell_id,row,column,x,y,square_x0,square_y0,square_x1,square_y1,square_side,raw_green_bool,raw_current_green_evidence,tracked_visible_emerged_bool,tracked_visible_emerged,newly_emerged_today,carried_forward_only,first_visible_emergence_day,first_visible_emergence_day_order,first_visible_emergence_date,disappeared_after_previous_emergence,possible_day7_bug_eaten_bool,possible_day7_bug_eaten,green_pixels,largest_green_component,green_area_percent,rgb_green_cover_percent,zone_pixels,coordinate_source,grid_error,grid_needs_review,notes,environment_group,microbe_treatment,treatment_environment,microbe_environment,observed_green_area_percent,adjusted_green_area_percent,day7_imputed,imputation_reason,imputation_method,previous_growth_rate_pp_per_day,previous_observed_green_percent,previous_observed_day_order,previous_observed_days_since_day1,adjusted_raw_current_green_evidence,adjustment_difference_pp
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,31,4,1,190.0822222222222,1171.485,48.20324053305907,1029.6060183108368,331.9612039113854,1313.363981689163,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.0119224474565603,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,6.9397453557008255,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.9367875315204359,4.129382761139517,6.0,5.0,Yes,6.9397453557008255
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,33,4,3,927.6838888888888,1169.418888888889,785.8049071997258,1027.5399071997258,1069.562870578052,1311.297870578052,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,16,16,0.0199074304484148,0.0199074304484148,80372,direct_cup_evidence,0.0217372075684309,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0199074304484148,13.163620889908499,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.6939212316252092,8.081857195032871,6.0,5.0,Yes,13.143713459460084
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,34,4,4,1299.5838888888889,1173.5511111111111,1157.7049071997258,1031.672129421948,1441.462870578052,1315.4300928002742,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80089,direct_cup_evidence,0.0275542466495487,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,10.959101746965082,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.518720548233552,6.402940102264426,6.0,5.0,Yes,10.959101746965082
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,35,4,5,1677.6822222222222,1173.5511111111111,1535.8032405330591,1031.672129421948,1819.5612039113853,1315.4300928002742,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.0169954539112709,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,6.665036977048612,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.8955223272098212,3.978469995419149,6.0,5.0,Yes,6.665036977048612
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,36,4,6,2053.7144444444443,1171.485,1911.8354627552808,1029.6060183108368,2195.5934261336074,1313.363981689163,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.014705132227958,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.799432711134184,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.131662011576016,4.404446676406136,6.0,5.0,Yes,7.799432711134184
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,37,4,7,2421.4822222222224,1173.5511111111111,2279.6032405330598,1031.672129421948,2563.361203911385,1315.4300928002742,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80089,direct_cup_evidence,0.0162894354840095,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.269462337029904,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.9808756852675771,4.326835281227173,6.0,5.0,Yes,7.269462337029904
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,38,4,8,2793.382222222222,1181.8155555555556,2651.503240533059,1039.9365738663923,2935.261203911385,1323.6945372447187,283.7579633783263,False,No,True,Yes,No,Yes,Day 1,1.0,2026-06-29,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.0420118646787853,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,13.11966177982763,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.938733741559295,7.303460555149745,6.0,5.0,Yes,13.11966177982763
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,39,4,9,3159.083888888889,1171.485,3017.2049071997258,1029.6060183108368,3300.962870578052,1313.363981689163,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.0242297457528425,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,11.19167751498195,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.7537512826905992,5.930423666910153,6.0,5.0,Yes,11.19167751498195
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,40,4,10,3537.182222222222,1171.485,3395.303240533059,1029.6060183108368,3679.061203911385,1313.363981689163,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.0089569955309072,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.111850577792376,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.0043777387877166,4.098717361429226,6.0,5.0,Yes,7.111850577792376
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,43,5,3,927.6838888888888,1489.6661111111111,785.8049071997258,1347.787129421948,1069.562870578052,1631.5450928002742,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0227852178267418,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,6.517260014649447,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.6281815096311405,4.632715485756026,6.0,5.0,Yes,6.517260014649447
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,45,5,5,1677.6822222222222,1489.6661111111111,1535.8032405330591,1347.787129421948,1819.5612039113853,1631.5450928002742,283.7579633783263,False,No,True,Yes,No,Yes,Day 1,1.0,2026-06-29,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0215041419970905,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,9.248718834196982,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.3990433610946353,5.051588750913076,6.0,5.0,Yes,9.248718834196982
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,46,5,6,2051.648333333333,1489.6661111111111,1909.7693516441705,1347.787129421948,2193.527315022496,1631.5450928002742,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0245089246401687,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,9.082378094660402,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1835447809549802,5.531743751795461,6.0,5.0,Yes,9.082378094660402
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,47,5,7,2413.217777777778,1493.7983333333334,2271.338796088615,1351.9193516441703,2555.096759466941,1635.6773150224965,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0364850241170912,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,10.44884617360395,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.513369347860679,5.908738130021914,6.0,5.0,Yes,10.44884617360395
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,48,5,8,2783.0516666666667,1489.6661111111111,2641.172684977504,1347.787129421948,2924.93064835583,1631.5450928002742,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0306356637666667,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,8.43255397328972,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1938105548467641,4.851122308749427,6.0,5.0,Yes,8.43255397328972
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,49,5,9,3167.3483333333334,1485.533888888889,3025.4693516441703,1343.6549071997258,3309.2273150224964,1627.412870578052,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.015405007850928,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,6.891847244273533,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.859569363869118,4.31313915266618,6.0,5.0,Yes,6.891847244273533
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,50,5,10,3530.983888888889,1427.6827777777778,3389.104907199726,1285.8037960886147,3672.862870578052,1569.5617594669409,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.1793579325894952,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,8.392038513860548,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.147094224424733,4.950755840586349,6.0,5.0,Yes,8.392038513860548
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,54,6,4,1295.4516666666666,1799.5827777777777,1153.5726849775035,1657.7037960886146,1437.3306483558297,1941.4617594669407,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80089,direct_cup_evidence,0.0129787288270321,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.889887824869976,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.870770984233503,5.277574872169467,6.0,5.0,Yes,7.889887824869976
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,56,6,6,2072.3094444444446,1776.8555555555556,1930.4304627552813,1634.9765738663923,2214.188426133608,1918.7345372447187,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.1153519912556855,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,11.4180215053494,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.6127243586129358,6.579848429510592,6.0,5.0,Yes,11.4180215053494
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,57,6,7,2388.4244444444444,1783.0538888888889,2246.5454627552813,1641.1749071997258,2530.3034261336074,1924.932870578052,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80372,direct_cup_evidence,0.0992541905895547,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,11.94086355055153,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.839884735204457,6.421209344938158,6.0,5.0,Yes,11.94086355055153
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,58,6,8,2770.655,1807.8472222222224,2628.7760183108367,1665.968240533059,2912.533981689163,1949.7262039113853,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0596303359559075,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,9.513872958283281,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.255735227633263,5.746667275383492,6.0,5.0,Yes,9.513872958283281
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,60,6,10,3528.9177777777777,1791.3183333333334,3387.0387960886146,1649.4393516441703,3670.796759466941,1933.1973150224965,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0266099213605072,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,7.945792148367364,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.1599042978122527,4.466079254930606,6.0,5.0,Yes,7.945792148367364
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,62,7,2,551.6516666666666,2113.6316666666667,409.7726849775035,1971.752684977504,693.5306483558297,2255.5106483558297,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0012199165389047,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,12.507783426023028,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.983049506643498,6.558634906092534,6.0,5.0,Yes,12.507783426023028
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,63,7,3,900.8244444444445,2105.367222222222,758.9454627552814,1963.488240533059,1042.7034261336075,2247.246203911385,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0782236637769863,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,4.59122778686661,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.528689637258434,3.005158875091308,6.0,5.0,Yes,4.59122778686661
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,65,7,5,1667.3516666666667,2123.9622222222224,1525.4726849775036,1982.083240533059,1809.2306483558295,2265.841203911385,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0315443468556192,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,5.72719567777682,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.5649423868703352,4.032368517165814,6.0,5.0,Yes,5.72719567777682
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,66,7,6,2066.111111111111,2117.7638888888887,1924.232129421948,1975.8849071997256,2207.990092800274,2259.642870578052,283.7579633783263,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0838750076714674,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,6.566491874384995,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.9367762055108493,3.756163257852447,6.0,5.0,Yes,6.566491874384995
7,Day 7,2026-07-07,10,8,3.0,Tray 5,5,M,Microbes,Moisture,Inside,Inside,Fixed,Scheduled watering,,No,Unwatered after Day 6; final photo,Yes,DJI_20260707125327_0005,68,7,8,2791.3161111111112,2121.896111111111,2649.437129421948,1980.017129421948,2933.1950928002743,2263.7750928002743,283.7579633783263,False,No,True,Yes,No,Yes,Day 2,2.0,2026-06-30,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0335488318425735,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Inside,Microbes | Moisture,Moisture | Inside,Microbes | Inside,0.0,10.72010939361781,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,1.602268629136299,5.913303506208912,6.0,5.0,Yes,10.72010939361781
7,Day 7,2026-07-07,10,8,3.0,Tray 7,7,M,Microbes,Ideal,Outside,Outside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125452_0007,1,1,1,200.89777777777775,234.0355555555556,58.94086814678555,92.07864592456332,342.85468740877,375.9924651865478,283.9138192619845,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0183961761400247,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Outside,Microbes | Ideal,Ideal | Outside,Microbes | Outside,0.0,0.2598664528035759,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0034862653295038987,0.2494076568150642,6.0,5.0,Yes,0.2598664528035759
7,Day 7,2026-07-07,10,8,3.0,Tray 7,7,M,Microbes,Ideal,Outside,Outside,Fixed,Daily watering,,Daily watering,Daily watering control,Yes,DJI_20260707125452_0007,64,7,4,1313.0844444444444,2131.173333333333,1171.1275348134525,1989.2164237023408,1455.0413540754366,2273.1302429643256,283.9138192619845,False,No,True,Yes,No,Yes,Day 5,5.0,2026-07-03,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0247743402525583,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Outside,Microbes | Ideal,Ideal | Outside,Microbes | Outside,0.0,0.05005005005005,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.0,0.05005005005005,6.0,5.0,Yes,0.05005005005005
7,Day 7,2026-07-07,10,8,3.0,Tray 8,8,M,Microbes,Heat,Dynamic,Inside,Dynamic,Daily watering,Inside recovery; final photo,Daily watering,Daily watering control,Yes,DJI_20260707125545_0008,9,1,9,3170.871111111111,231.96444444444444,3028.5992869752936,89.69262030862663,3313.142935246929,374.2362685802623,284.5436482716356,False,No,True,Yes,No,Yes,Day 3,3.0,2026-07-01,Yes,True,Yes,0,0,0.0,0.0,80656,direct_cup_evidence,0.0141481322059428,No,Possible Day 7 bug-eaten/missing crop. Observed value preserved; adjustment belongs in Script 05.,Dynamic Heat,Microbes | Heat,Heat | Dynamic Heat,Microbes | Dynamic Heat,0.0,4.067245847249423,Yes,Day 7 cell had no current green evidence but showed visible green evidence earlier; treated as possible bug-eaten/missing crop.,Estimated from the latest prior observed green cover and the previous positive growth rate. Negative previous growth was not projected.,0.5758028852919725,1.7640343060815329,5.0,4.0,Yes,4.067245847249423
