day_order,day,tray,tray_no,capture_id,capture_sequence_index,status,method,reference_band,cell_count,image_width,image_height,candidate_count,candidate_methods_evaluated,candidate_score,outer_coverage_pass,first_column_x_ratio,last_column_x_ratio,first_row_y_ratio,last_row_y_ratio,horizontal_coverage_ratio,vertical_coverage_ratio,horizontal_spacing_mean,vertical_spacing_mean,max_spacing_cv,median_fit_residual_px,median_fit_residual_ratio,maximum_fit_residual_px,maximum_fit_residual_ratio,fit_inlier_count,mean_cup_contrast,cup_contrast_p05,minimum_cup_contrast,edge_clipped_cell_count,centre_outside_count,source_point_count,source_supported_cell_count,source_mean_distance_ratio,x_profile_score,y_profile_score,overlay_path,reference_image_path,missing_bands,notes
6,Day 6,Tray 5,5,DJI_20260704134723_0005,0,PASS_AUTO,projection_regular_lattice,NIR,70,1370,866,1,projection_regular_lattice,739.7034846711875,Yes,0.05450235660194554,0.942329684321527,0.09432856326683395,0.8977368033545677,0.8878273277195814,0.8034082400877338,135.14822822334645,115.96497633114346,0.004008968980667166,5.085097336153993,0.03788492582420736,11.65314139432532,0.0868180819675161,70,114.85016065325055,97.04053192138672,83.74916076660156,0,0,0,0,nan,1.165453987991882,1.1421027921440141,Day 6\Tray 5\overlays\DJI_20260704134723_0005_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 6\Tray 5\DJI_20260704134723_0005_MS_NIR.TIF,,
6,Day 6,Tray 6,6,DJI_20260704134748_0006,0,PASS_AUTO,projection_regular_lattice,NIR,70,1388,878,1,projection_regular_lattice,713.0717853685821,Yes,0.05051041116295208,0.9369206171718084,0.09415190423016535,0.9047588214470846,0.8864102060088563,0.8106069172169192,136.70649709159113,118.62277050654357,0.00675389765125831,3.913414505916899,0.02898706535809078,12.735921854710835,0.09433628833333689,70,105.29281311035156,82.02854690551757,74.44761657714844,0,0,0,0,nan,1.1807158639695123,1.1897155899998961,Day 6\Tray 6\overlays\DJI_20260704134748_0006_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 6\Tray 6\DJI_20260704134748_0006_MS_NIR.TIF,,
6,Day 6,Tray 7,7,DJI_20260704134820_0007,0,PASS_AUTO,projection_regular_lattice,NIR,70,1381,875,1,projection_regular_lattice,760.3439664184027,Yes,0.055530113910451005,0.9435039690284135,0.10151533928759793,0.9111178579459995,0.8879738551179626,0.8096025186584016,136.256271474824,118.07104576694057,0.01120919569830959,4.907903037620688,0.03617833485792757,11.85753068536012,0.08740712936559533,70,121.36779839651925,104.80989608764648,100.64524841308594,0,0,0,0,nan,1.1799696025264044,1.1762260909930178,Day 6\Tray 7\overlays\DJI_20260704134820_0007_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 6\Tray 7\DJI_20260704134820_0007_MS_NIR.TIF,,
6,Day 6,Tray 8,8,DJI_20260704134909_0008,0,PASS_AUTO,projection_regular_lattice,NIR,70,1392,869,1,projection_regular_lattice,786.2341509369786,Yes,0.058305294634056495,0.9470582638123302,0.10061288085555467,0.9077563995816827,0.8887529691782737,0.8071435187261281,137.46328891643543,116.90286830247392,0.004653899459851031,4.6123112070344785,0.03381800421097219,12.96324565923021,0.09504803050217013,70,130.43594687325614,108.57243537902832,104.33832550048828,0,0,0,0,nan,1.1717043943744256,1.1609984579164994,Day 6\Tray 8\overlays\DJI_20260704134909_0008_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 6\Tray 8\DJI_20260704134909_0008_MS_NIR.TIF,,
6,Day 6,Tray 9,9,DJI_20260704134957_0009,0,PASS_AUTO,projection_regular_lattice,NIR,70,1378,875,1,projection_regular_lattice,751.4739367099028,Yes,0.05001743216075116,0.9448760897002448,0.09262787773193502,0.899277701901065,0.8948586575394937,0.8066498241691301,137.01330740489624,117.63855919554662,0.0013647800557844338,5.614295647688522,0.04107962859588804,15.178100425395911,0.11105769403559318,70,117.43497695922852,98.82563514709473,88.58871459960938,0,0,0,0,nan,1.1834825260662527,1.2035958435665153,Day 6\Tray 9\overlays\DJI_20260704134957_0009_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 6\Tray 9\DJI_20260704134957_0009_MS_NIR.TIF,,
6,Day 6,Tray 10,10,DJI_20260704135020_0010,0,PASS_AUTO,projection_regular_lattice,NIR,70,1390,873,1,projection_regular_lattice,780.455823887723,Yes,0.051022544295708384,0.9424002274584901,0.09172464630247157,0.9026620885332676,0.8913776831627818,0.8109374422307961,137.67038607232786,117.99852649212968,0.002267165181845184,3.89818007511908,0.028420197673523953,8.332671449274237,0.06075044384132741,70,126.5761857169015,105.40757064819336,101.35920715332031,0,0,0,0,nan,1.1714290570647827,1.1883181152017748,Day 6\Tray 10\overlays\DJI_20260704135020_0010_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 6\Tray 10\DJI_20260704135020_0010_MS_NIR.TIF,,
6,Day 6,Tray 11,11,DJI_20260704135050_0011,0,PASS_AUTO,projection_regular_lattice,NIR,70,1370,860,1,projection_regular_lattice,810.9624515195645,Yes,0.05373553199443371,0.9489443301678724,0.09370493263894754,0.9097632849798616,0.8952087981734387,0.816058352340914,136.27230621317014,116.97185884784705,0.009721824630792193,2.99105987844649,0.022060849817308468,12.88131568453866,0.09500738277213704,68,135.33933159964425,120.7751407623291,114.18250274658203,0,0,0,0,nan,1.1834185703538322,1.1729831650406484,Day 6\Tray 11\overlays\DJI_20260704135050_0011_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 6\Tray 11\DJI_20260704135050_0011_MS_NIR.TIF,,
6,Day 6,Tray 12,12,DJI_20260704135127_0012,0,PASS_AUTO,projection_regular_lattice,NIR,70,1380,875,1,projection_regular_lattice,837.9179084662076,Yes,0.050407526549536896,0.9420793687428493,0.10710686761903815,0.904593523407149,0.8916718421933124,0.797486655788111,136.72735072557353,116.3018446473389,0.006640901198093464,3.345557501812127,0.02448891975555688,13.697672650743545,0.10026466626272376,69,143.9602576119559,129.74231338500977,126.76519775390625,0,0,0,0,nan,1.1852197702523037,1.1773128214300945,Day 6\Tray 12\overlays\DJI_20260704135127_0012_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 6\Tray 12\DJI_20260704135127_0012_MS_NIR.TIF,,
7,Day 7,Tray 1,1,DJI_20260707125025_0001,0,PASS_AUTO,projection_regular_lattice,NIR,70,1358,862,1,projection_regular_lattice,784.2576493324319,Yes,0.049680476230147416,0.9494589790779263,0.09301456990786056,0.9084396076442536,0.8997785028477789,0.8154250377363931,135.76695005335694,117.15110616246515,0.002797659203462036,3.530374669009448,0.026125229202780723,8.697312927904807,0.06436124065935872,70,129.3114011492048,101.48799896240234,97.00526428222656,0,0,0,0,nan,1.1938599238358547,1.1684292491181747,Day 7\Tray 1\overlays\DJI_20260707125025_0001_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 1\DJI_20260707125025_0001_MS_NIR.TIF,,
7,Day 7,Tray 2,2,DJI_20260707125114_0002,0,PASS_AUTO,projection_regular_lattice,NIR,70,1377,853,1,projection_regular_lattice,772.7017415090336,Yes,0.05141812375480388,0.9439318473786007,0.0956682153861802,0.9066323972004017,0.8925137236237968,0.8109641818142216,136.55740569370138,115.29780395018675,0.00889488989290318,4.3606462008102245,0.032120367315131036,10.71933419584501,0.0789582405654035,70,124.4550658089774,111.7045051574707,105.34519958496094,0,0,0,0,nan,1.1796709292474572,1.1276391181119987,Day 7\Tray 2\overlays\DJI_20260707125114_0002_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 2\DJI_20260707125114_0002_MS_NIR.TIF,,
7,Day 7,Tray 3,3,DJI_20260707125152_0003,0,PASS_AUTO,projection_regular_lattice,NIR,70,1367,862,1,projection_regular_lattice,771.1468587530865,Yes,0.04943325132245839,0.9421969659140552,0.09679864312813621,0.9129055602282471,0.8927637145915968,0.816106917100111,135.60285830814252,117.2491761477457,0.0007804260245469977,4.7678981193962,0.03521052284094791,13.569817569706812,0.10021195074238833,70,125.08444126674107,100.98811378479004,88.43538665771484,0,0,0,0,nan,1.1954143110803994,1.1613447760716702,Day 7\Tray 3\overlays\DJI_20260707125152_0003_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 3\DJI_20260707125152_0003_MS_NIR.TIF,,
7,Day 7,Tray 4,4,DJI_20260707125241_0004,0,PASS_AUTO,projection_regular_lattice,NIR,70,1380,868,1,projection_regular_lattice,780.0411045515375,Yes,0.05561250276707394,0.9438974191340198,0.0984372765327984,0.9063213805452083,0.8882849163669458,0.8078841040124098,136.20414401858375,116.88032801816773,0.00666053928730518,3.462523722780519,0.025682840688498555,12.36855328228014,0.09174221144134596,69,129.25138004847935,104.05375022888184,99.44943237304688,0,0,0,0,nan,1.1865574685686022,1.1023194683523063,Day 7\Tray 4\overlays\DJI_20260707125241_0004_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 4\DJI_20260707125241_0004_MS_NIR.TIF,,
7,Day 7,Tray 5,5,DJI_20260707125327_0005,0,PASS_AUTO,projection_regular_lattice,NIR,70,1370,873,1,projection_regular_lattice,781.1689436217126,Yes,0.049078145097394194,0.9435787930581933,0.10172719636656358,0.9050924631801586,0.8945006479607991,0.803365266813595,136.16331760369746,116.90370566986603,0.009034820345185754,3.759761216091405,0.028045644458312226,7.748772331844066,0.0578013605963061,70,127.80280064174107,109.41109237670898,103.22125244140625,0,0,0,0,nan,1.1744075706226902,1.1524567374997836,Day 7\Tray 5\overlays\DJI_20260707125327_0005_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 5\DJI_20260707125327_0005_MS_NIR.TIF,,
7,Day 7,Tray 6,6,DJI_20260707125404_0006,0,PASS_AUTO,projection_regular_lattice,NIR,70,1377,867,1,projection_regular_lattice,696.3093652634681,Yes,0.055660118208052445,0.9422634448449514,0.08738101089648705,0.9127386042671028,0.886603326636899,0.8253575933706158,135.6507095175733,119.26522184350522,0.01873489421475057,5.758623298211431,0.04261949100047562,15.13189503727224,0.11199094487765322,70,103.3057133265904,82.54918823242187,69.2953109741211,0,0,0,0,nan,1.190563091116098,1.1684979658275836,Day 7\Tray 6\overlays\DJI_20260707125404_0006_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 6\DJI_20260707125404_0006_MS_NIR.TIF,,
7,Day 7,Tray 7,7,DJI_20260707125452_0007,0,PASS_AUTO,projection_regular_lattice,NIR,70,1374,871,1,projection_regular_lattice,714.0653840742157,Yes,0.05503144596049403,0.9412252938412706,0.10412034699363498,0.9216433836286266,0.8861938478807766,0.8175230366349917,135.2927241656779,118.67923922723325,0.003723996687037759,6.165403825556197,0.045835599250672,16.262348233621953,0.12089953839218724,70,107.56113510131836,90.41308479309082,79.31117248535156,0,0,0,0,nan,1.171635455726706,1.1215051613260245,Day 7\Tray 7\overlays\DJI_20260707125452_0007_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 7\DJI_20260707125452_0007_MS_NIR.TIF,,
7,Day 7,Tray 8,8,DJI_20260707125545_0008,0,PASS_AUTO,projection_regular_lattice,NIR,70,1384,873,1,projection_regular_lattice,715.7896949423205,Yes,0.05726926260414076,0.9523468378404438,0.09841206760204108,0.8952623564603963,0.895077575236303,0.7968502888583553,137.64632625643486,115.94425440403556,0.009107041558227884,4.216823785777691,0.030879255122456647,13.537445574110535,0.09913296282363766,70,106.89458814348494,94.30599479675293,79.92329406738281,2,0,0,0,nan,1.1703092014321486,1.1234573114590294,Day 7\Tray 8\overlays\DJI_20260707125545_0008_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 8\DJI_20260707125545_0008_MS_NIR.TIF,,
7,Day 7,Tray 9,9,DJI_20260707125629_0009,0,PASS_AUTO,projection_regular_lattice,NIR,70,1368,854,1,projection_regular_lattice,740.0754774628824,Yes,0.049967122704952814,0.9451911306427335,0.08885304067245901,0.9148546123598736,0.8952240079377807,0.8260015716874147,136.07500536782533,117.56920315376459,0.005518485458735935,5.524193049750185,0.04098088227946845,14.994974329375664,0.11123928368209085,70,115.34378912789481,95.34180374145508,87.35846710205078,0,0,0,0,nan,1.1876470727059378,1.1664585630187034,Day 7\Tray 9\overlays\DJI_20260707125629_0009_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 9\DJI_20260707125629_0009_MS_NIR.TIF,,
7,Day 7,Tray 10,10,DJI_20260707125716_0010,0,PASS_AUTO,projection_regular_lattice,NIR,70,1370,871,1,projection_regular_lattice,753.3091799145949,Yes,0.045203082678836624,0.9396840137653218,0.09546365297129099,0.9030260663206343,0.8944809310864852,0.8075624133493434,136.16182565334125,117.23171199809958,0.0057264488644506,4.585744708338813,0.03389631239523577,10.241120177911352,0.07569898258758193,70,120.66433486938476,98.47626190185547,88.20883178710938,2,0,0,0,nan,1.1706744481554785,1.1823788633536123,Day 7\Tray 10\overlays\DJI_20260707125716_0010_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 10\DJI_20260707125716_0010_MS_NIR.TIF,,
7,Day 7,Tray 11,11,DJI_20260707125749_0011,0,PASS_AUTO,projection_regular_lattice,NIR,70,1365,865,1,projection_regular_lattice,775.3075079472993,Yes,0.05078153646808916,0.9465013750306476,0.09438405892844685,0.9038310800700934,0.8957198385625584,0.8094470211416465,135.85235436786095,116.70117625741774,0.013147795141043904,3.232779800147303,0.023929566497326592,12.462287607941777,0.09224789761723441,68,125.26457966395787,109.38313903808594,103.93363952636719,0,0,0,0,nan,1.1702184045927864,1.1558003279145816,Day 7\Tray 11\overlays\DJI_20260707125749_0011_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 11\DJI_20260707125749_0011_MS_NIR.TIF,,
7,Day 7,Tray 12,12,DJI_20260707125838_0012,0,PASS_AUTO,projection_regular_lattice,NIR,70,1374,871,1,projection_regular_lattice,789.1026566961281,Yes,0.048549428850744175,0.9470382963134413,0.10501340038207135,0.9033522582728736,0.8984888674626972,0.7983388578908023,137.1726195861492,115.89276742710123,0.012481372783548474,4.321853082815114,0.03189173524638012,10.608650118738582,0.0782831471651771,70,130.79154270717075,116.18600616455078,101.57545471191406,0,0,0,0,nan,1.1650450343159127,1.1516953833733707,Day 7\Tray 12\overlays\DJI_20260707125838_0012_MS_NIR_grid_overlay.jpg,C:\Users\tshib\OneDrive\Desktop\Internship\outputs\Third trial\01_Crop_Dual_Reference\Day 7\Tray 12\DJI_20260707125838_0012_MS_NIR.TIF,,
