day_order,day,tray,tray_no,capture_id,cell_id,row,column,raw_current_green_evidence,tracked_visible_emerged,carried_forward_only,first_visible_emergence_day,first_visible_emergence_day_order,green_pixels,largest_green_component,green_area_percent,square_side,coordinate_source,square_x0,square_y0,square_x1,square_y1,centre_x,centre_y
4,Day 4,Tray 4,4,DJI_20260622122526_0004,51,6,1,Yes,Yes,No,Day 1,1,758,758,0.81217,305.56,direct_cup_evidence,65.68,1782.467,371.24,2088.027,218.46,1935.247
4,Day 4,Tray 4,4,DJI_20260622122526_0004,52,6,2,No,No,No,,,0,0,0.0,305.56,direct_cup_evidence,460.673,1784.673,766.233,2090.233,613.453,1937.453
4,Day 4,Tray 4,4,DJI_20260622122526_0004,53,6,3,Yes,Yes,No,Day 1,1,1492,1492,1.59863,305.56,direct_cup_evidence,851.253,1784.673,1156.813,2090.233,1004.033,1937.453
4,Day 4,Tray 4,4,DJI_20260622122526_0004,54,6,4,Yes,Yes,No,Day 2,2,807,807,0.86467,305.56,direct_cup_evidence,1248.453,1786.88,1554.013,2092.44,1401.233,1939.66
4,Day 4,Tray 4,4,DJI_20260622122526_0004,55,6,5,Yes,Yes,No,Day 1,1,1655,1655,1.76748,305.56,direct_cup_evidence,1641.24,1789.087,1946.8,2094.647,1794.02,1941.867
4,Day 4,Tray 4,4,DJI_20260622122526_0004,56,6,6,Yes,Yes,No,Day 1,1,1317,1317,1.41112,305.56,direct_cup_evidence,2042.853,1789.087,2348.413,2094.647,2195.633,1941.867
4,Day 4,Tray 4,4,DJI_20260622122526_0004,57,6,7,No,No,No,,,0,0,0.0,305.56,direct_cup_evidence,2435.64,1778.053,2741.2,2083.613,2588.42,1930.833
4,Day 4,Tray 4,4,DJI_20260622122526_0004,58,6,8,Yes,Yes,No,Day 1,1,638,638,0.68584,305.56,direct_cup_evidence,2830.633,1775.847,3136.193,2081.407,2983.413,1928.627
4,Day 4,Tray 4,4,DJI_20260622122526_0004,59,6,9,Yes,Yes,No,Day 2,2,930,930,0.99646,305.56,direct_cup_evidence,3234.453,1797.913,3540.013,2103.473,3387.233,1950.693
4,Day 4,Tray 4,4,DJI_20260622122526_0004,60,6,10,No,No,No,,,0,0,0.0,305.56,direct_cup_evidence,3618.413,1813.36,3923.973,2118.92,3771.193,1966.14
4,Day 4,Tray 4,4,DJI_20260622122526_0004,61,7,1,Yes,Yes,No,Day 1,1,1768,1768,1.88816,305.56,direct_cup_evidence,70.093,2109.053,375.653,2414.613,222.873,2261.833
4,Day 4,Tray 4,4,DJI_20260622122526_0004,62,7,2,No,No,No,,,0,0,0.0,305.56,direct_cup_evidence,465.087,2115.673,770.647,2421.233,617.867,2268.453
4,Day 4,Tray 4,4,DJI_20260622122526_0004,63,7,3,Yes,Yes,No,Day 2,2,1055,1055,1.1341,305.56,direct_cup_evidence,855.667,2117.88,1161.227,2423.44,1008.447,2270.66
4,Day 4,Tray 4,4,DJI_20260622122526_0004,64,7,4,Yes,Yes,No,Day 2,2,954,954,1.02218,305.56,direct_cup_evidence,1248.453,2128.913,1554.013,2434.473,1401.233,2281.693
4,Day 4,Tray 4,4,DJI_20260622122526_0004,65,7,5,Yes,Yes,No,Day 1,1,623,623,0.66752,305.56,direct_cup_evidence,1641.24,2117.88,1946.8,2423.44,1794.02,2270.66
4,Day 4,Tray 4,4,DJI_20260622122526_0004,66,7,6,Yes,Yes,No,Day 2,2,654,654,0.70304,305.56,direct_cup_evidence,2040.647,2128.913,2346.207,2434.473,2193.427,2281.693
4,Day 4,Tray 4,4,DJI_20260622122526_0004,67,7,7,Yes,Yes,No,Day 2,2,962,962,1.03413,305.56,direct_cup_evidence,2435.64,2115.673,2741.2,2421.233,2588.42,2268.453
4,Day 4,Tray 4,4,DJI_20260622122526_0004,68,7,8,No,No,No,,,0,0,0.0,305.56,direct_cup_evidence,2824.013,2120.087,3129.573,2425.647,2976.793,2272.867
4,Day 4,Tray 4,4,DJI_20260622122526_0004,69,7,9,Yes,Yes,No,Day 1,1,2245,2245,2.41333,305.56,direct_cup_evidence,3216.8,2117.88,3522.36,2423.44,3369.58,2270.66
4,Day 4,Tray 4,4,DJI_20260622122526_0004,70,7,10,Yes,Yes,No,Day 1,1,1794,1794,1.92851,305.56,direct_cup_evidence,3611.793,2106.847,3917.353,2412.407,3764.573,2259.627
4,Day 4,Tray 5,5,DJI_20260622122624_0005,1,1,1,Yes,Yes,No,Day 2,2,1326,1326,1.40691,307.006,direct_cup_evidence,40.782,93.768,347.787,400.774,194.284,247.271
4,Day 4,Tray 5,5,DJI_20260622122624_0005,2,1,2,No,Yes,Yes,Day 2,2,0,0,0.0,307.006,direct_cup_evidence,420.519,100.392,727.525,407.397,574.022,253.894
4,Day 4,Tray 5,5,DJI_20260622122624_0005,3,1,3,No,No,No,,,0,0,0.0,307.006,direct_cup_evidence,817.919,89.353,1124.925,396.358,971.422,242.856
4,Day 4,Tray 5,5,DJI_20260622122624_0005,4,1,4,Yes,Yes,No,Day 4,4,1055,1055,1.11938,307.006,direct_cup_evidence,1213.112,91.56,1520.117,398.566,1366.614,245.063
4,Day 4,Tray 5,5,DJI_20260622122624_0005,5,1,5,Yes,Yes,No,Day 3,3,1798,1798,1.90771,307.006,direct_cup_evidence,1601.68,91.56,1908.686,398.566,1755.183,245.063
4,Day 4,Tray 5,5,DJI_20260622122624_0005,6,1,6,Yes,Yes,No,Day 1,1,3834,3834,4.06795,307.006,direct_cup_evidence,1996.873,87.145,2303.878,394.151,2150.376,240.648
4,Day 4,Tray 5,5,DJI_20260622122624_0005,7,1,7,Yes,Yes,No,Day 2,2,3987,3987,4.23028,307.006,direct_cup_evidence,2398.688,87.145,2705.694,394.151,2552.191,240.648
4,Day 4,Tray 5,5,DJI_20260622122624_0005,8,1,8,Yes,Yes,No,Day 1,1,3941,3941,4.18148,307.006,direct_cup_evidence,2798.296,91.56,3105.302,398.566,2951.799,245.063
4,Day 4,Tray 5,5,DJI_20260622122624_0005,9,1,9,Yes,Yes,No,Day 4,4,1665,1665,1.7666,307.006,direct_cup_evidence,3186.865,91.56,3493.871,398.566,3340.368,245.063
4,Day 4,Tray 5,5,DJI_20260622122624_0005,10,1,10,Yes,Yes,No,Day 1,1,2079,2079,2.20586,307.006,direct_cup_evidence,3593.096,89.353,3900.102,396.358,3746.599,242.856
4,Day 4,Tray 5,5,DJI_20260622122624_0005,11,2,1,Yes,Yes,No,Day 1,1,1539,1539,1.63291,307.006,direct_cup_evidence,36.366,424.935,343.372,731.941,189.869,578.438
4,Day 4,Tray 5,5,DJI_20260622122624_0005,12,2,2,Yes,Yes,No,Day 1,1,4146,4146,4.39899,307.006,direct_cup_evidence,422.727,431.558,729.733,738.564,576.23,585.061
4,Day 4,Tray 5,5,DJI_20260622122624_0005,13,2,3,Yes,Yes,No,Day 1,1,2399,2399,2.54539,307.006,direct_cup_evidence,817.919,424.935,1124.925,731.941,971.422,578.438
4,Day 4,Tray 5,5,DJI_20260622122624_0005,14,2,4,No,Yes,Yes,Day 2,2,0,0,0.0,307.006,direct_cup_evidence,1213.112,427.143,1520.117,734.148,1366.614,580.646
4,Day 4,Tray 5,5,DJI_20260622122624_0005,15,2,5,Yes,Yes,No,Day 1,1,466,466,0.49443,307.006,direct_cup_evidence,1597.265,438.182,1904.271,745.187,1750.768,591.684
4,Day 4,Tray 5,5,DJI_20260622122624_0005,16,2,6,Yes,Yes,No,Day 1,1,9469,9469,10.04679,307.006,direct_cup_evidence,1999.08,433.766,2306.086,740.772,2152.583,587.269
4,Day 4,Tray 5,5,DJI_20260622122624_0005,17,2,7,Yes,Yes,No,Day 1,1,3639,3639,3.86105,307.006,direct_cup_evidence,2400.896,435.974,2707.902,742.98,2554.399,589.477
4,Day 4,Tray 5,5,DJI_20260622122624_0005,18,2,8,Yes,Yes,No,Day 1,1,7028,7028,7.45684,307.006,direct_cup_evidence,2791.673,435.974,3098.678,742.98,2945.176,589.477
4,Day 4,Tray 5,5,DJI_20260622122624_0005,19,2,9,No,Yes,Yes,Day 1,1,0,0,0.0,307.006,direct_cup_evidence,3202.319,433.766,3509.325,740.772,3355.822,587.269
4,Day 4,Tray 5,5,DJI_20260622122624_0005,20,2,10,Yes,Yes,No,Day 1,1,1355,1355,1.43768,307.006,direct_cup_evidence,3599.719,435.974,3906.725,742.98,3753.222,589.477
4,Day 4,Tray 5,5,DJI_20260622122624_0005,21,3,1,Yes,Yes,No,Day 1,1,1090,1090,1.15651,307.006,direct_cup_evidence,34.158,764.933,341.164,1071.938,187.661,918.436
4,Day 4,Tray 5,5,DJI_20260622122624_0005,22,3,2,Yes,Yes,No,Day 1,1,3956,3956,4.19739,307.006,direct_cup_evidence,413.896,767.14,720.902,1074.146,567.399,920.643
4,Day 4,Tray 5,5,DJI_20260622122624_0005,23,3,3,Yes,Yes,No,Day 2,2,6045,6045,6.41386,307.006,direct_cup_evidence,804.673,771.556,1111.678,1078.562,958.176,925.059
4,Day 4,Tray 5,5,DJI_20260622122624_0005,24,3,4,Yes,Yes,No,Day 1,1,6164,6164,6.54012,307.006,direct_cup_evidence,1206.488,769.348,1513.494,1076.354,1359.991,922.851
4,Day 4,Tray 5,5,DJI_20260622122624_0005,25,3,5,Yes,Yes,No,Day 4,4,4510,4510,4.7852,307.006,global_lattice_fitted,1609.425,773.997,1916.431,1081.003,1762.928,927.5
4,Day 4,Tray 5,5,DJI_20260622122624_0005,26,3,6,Yes,Yes,No,Day 2,2,432,432,0.45836,307.006,direct_cup_evidence,1999.08,775.972,2306.086,1082.977,2152.583,929.474
4,Day 4,Tray 5,5,DJI_20260622122624_0005,27,3,7,Yes,Yes,No,Day 2,2,1019,1019,1.08118,307.006,direct_cup_evidence,2396.48,775.972,2703.486,1082.977,2549.983,929.474
4,Day 4,Tray 5,5,DJI_20260622122624_0005,28,3,8,Yes,Yes,No,Day 3,3,1343,1343,1.42495,307.006,direct_cup_evidence,2802.712,775.972,3109.717,1082.977,2956.214,929.474
4,Day 4,Tray 5,5,DJI_20260622122624_0005,29,3,9,Yes,Yes,No,Day 4,4,1560,1560,1.65519,307.006,direct_cup_evidence,3193.488,778.179,3500.494,1085.185,3346.991,931.682
4,Day 4,Tray 5,5,DJI_20260622122624_0005,30,3,10,Yes,Yes,No,Day 1,1,5086,5086,5.39634,307.006,direct_cup_evidence,3597.512,780.387,3904.517,1087.393,3751.014,933.89
4,Day 4,Tray 5,5,DJI_20260622122624_0005,31,4,1,Yes,Yes,No,Day 1,1,3373,3373,3.57882,307.006,direct_cup_evidence,38.574,1098.307,345.58,1405.313,192.077,1251.81
4,Day 4,Tray 5,5,DJI_20260622122624_0005,32,4,2,Yes,Yes,No,Day 4,4,3658,3658,3.88121,307.006,direct_cup_evidence,413.896,1102.723,720.902,1409.728,567.399,1256.226
4,Day 4,Tray 5,5,DJI_20260622122624_0005,33,4,3,Yes,Yes,No,Day 1,1,5343,5343,5.66903,307.006,direct_cup_evidence,804.673,1107.138,1111.678,1414.144,958.176,1260.641
4,Day 4,Tray 5,5,DJI_20260622122624_0005,34,4,4,Yes,Yes,No,Day 1,1,7099,7099,7.53218,307.006,direct_cup_evidence,1175.579,1120.385,1482.585,1427.391,1329.082,1273.888
4,Day 4,Tray 5,5,DJI_20260622122624_0005,35,4,5,Yes,Yes,No,Day 3,3,117,117,0.12414,307.006,direct_cup_evidence,1603.888,1113.762,1910.894,1420.767,1757.391,1267.264
4,Day 4,Tray 5,5,DJI_20260622122624_0005,36,4,6,Yes,Yes,No,Day 4,4,313,214,0.3321,307.006,direct_cup_evidence,2007.912,1113.762,2314.917,1420.767,2161.414,1267.264
4,Day 4,Tray 5,5,DJI_20260622122624_0005,37,4,7,Yes,Yes,No,Day 1,1,850,850,0.90187,307.006,direct_cup_evidence,2400.896,1120.385,2707.902,1427.391,2554.399,1273.888
4,Day 4,Tray 5,5,DJI_20260622122624_0005,38,4,8,Yes,Yes,No,Day 1,1,3012,3012,3.19579,307.006,direct_cup_evidence,2804.919,1120.385,3111.925,1427.391,2958.422,1273.888
4,Day 4,Tray 5,5,DJI_20260622122624_0005,39,4,9,No,Yes,Yes,Day 2,2,0,0,0.0,307.006,direct_cup_evidence,3200.112,1113.762,3507.117,1420.767,3353.614,1267.264
4,Day 4,Tray 5,5,DJI_20260622122624_0005,40,4,10,Yes,Yes,No,Day 1,1,1533,1528,1.62654,307.006,direct_cup_evidence,3604.135,1120.385,3911.141,1427.391,3757.638,1273.888
4,Day 4,Tray 5,5,DJI_20260622122624_0005,41,5,1,Yes,Yes,No,Day 1,1,3514,3514,3.72842,307.006,direct_cup_evidence,27.535,1438.305,334.541,1745.311,181.038,1591.808
4,Day 4,Tray 5,5,DJI_20260622122624_0005,42,5,2,No,Yes,Yes,Day 2,2,0,0,0.0,307.006,direct_cup_evidence,464.675,1458.175,771.681,1765.181,618.178,1611.678
4,Day 4,Tray 5,5,DJI_20260622122624_0005,43,5,3,Yes,Yes,No,Day 2,2,842,842,0.89338,307.006,direct_cup_evidence,806.88,1453.759,1113.886,1760.765,960.383,1607.262
4,Day 4,Tray 5,5,DJI_20260622122624_0005,44,5,4,Yes,Yes,No,Day 2,2,966,583,1.02494,307.006,direct_cup_evidence,1199.865,1447.136,1506.871,1754.142,1353.368,1600.639
4,Day 4,Tray 5,5,DJI_20260622122624_0005,45,5,5,Yes,Yes,No,Day 3,3,1736,1728,1.84193,307.006,direct_cup_evidence,1599.473,1458.175,1906.478,1765.181,1752.976,1611.678
4,Day 4,Tray 5,5,DJI_20260622122624_0005,46,5,6,No,Yes,Yes,Day 1,1,0,0,0.0,307.006,direct_cup_evidence,2034.405,1471.422,2341.411,1778.427,2187.908,1624.924
4,Day 4,Tray 5,5,DJI_20260622122624_0005,47,5,7,Yes,Yes,No,Day 1,1,3354,3354,3.55866,307.006,direct_cup_evidence,2398.688,1460.383,2705.694,1767.388,2552.191,1613.886
4,Day 4,Tray 5,5,DJI_20260622122624_0005,48,5,8,Yes,Yes,No,Day 1,1,2613,2613,2.77244,307.006,direct_cup_evidence,2798.296,1464.798,3105.302,1771.804,2951.799,1618.301
4,Day 4,Tray 5,5,DJI_20260622122624_0005,49,5,9,Yes,Yes,No,Day 1,1,7112,7112,7.54597,307.006,direct_cup_evidence,3200.112,1464.798,3507.117,1771.804,3353.614,1618.301
4,Day 4,Tray 5,5,DJI_20260622122624_0005,50,5,10,Yes,Yes,No,Day 2,2,2472,2472,2.62284,307.006,direct_cup_evidence,3606.343,1467.006,3913.348,1774.012,3759.846,1620.509
4,Day 4,Tray 5,5,DJI_20260622122624_0005,51,6,1,Yes,Yes,No,Day 2,2,3633,3633,3.85468,307.006,direct_cup_evidence,29.743,1765.056,336.748,2072.062,183.246,1918.559
4,Day 4,Tray 5,5,DJI_20260622122624_0005,52,6,2,Yes,Yes,No,Day 4,4,2486,2486,2.63769,307.006,direct_cup_evidence,411.688,1787.134,718.694,2094.14,565.191,1940.637
4,Day 4,Tray 5,5,DJI_20260622122624_0005,53,6,3,Yes,Yes,No,Day 1,1,4588,4588,4.86796,307.006,direct_cup_evidence,804.673,1791.549,1111.678,2098.555,958.176,1945.052
4,Day 4,Tray 5,5,DJI_20260622122624_0005,54,6,4,Yes,Yes,No,Day 1,1,2039,2039,2.16342,307.006,direct_cup_evidence,1206.488,1798.173,1513.494,2105.178,1359.991,1951.676
4,Day 4,Tray 5,5,DJI_20260622122624_0005,55,6,5,Yes,Yes,No,Day 1,1,9508,9508,10.08817,307.006,direct_cup_evidence,1599.473,1802.588,1906.478,2109.594,1752.976,1956.091
4,Day 4,Tray 5,5,DJI_20260622122624_0005,56,6,6,Yes,Yes,No,Day 2,2,2913,2913,3.09075,307.006,direct_cup_evidence,2001.288,1809.212,2308.294,2116.217,2154.791,1962.714
4,Day 4,Tray 5,5,DJI_20260622122624_0005,57,6,7,Yes,Yes,No,Day 4,4,1818,1818,1.92893,307.006,direct_cup_evidence,2396.48,1804.796,2703.486,2111.802,2549.983,1958.299
4,Day 4,Tray 5,5,DJI_20260622122624_0005,58,6,8,Yes,Yes,No,Day 1,1,2942,2942,3.12152,307.006,direct_cup_evidence,2804.919,1809.212,3111.925,2116.217,2958.422,1962.714
4,Day 4,Tray 5,5,DJI_20260622122624_0005,59,6,9,Yes,Yes,No,Day 1,1,5261,5261,5.58202,307.006,direct_cup_evidence,3204.527,1800.38,3511.533,2107.386,3358.03,1953.883
4,Day 4,Tray 5,5,DJI_20260622122624_0005,60,6,10,Yes,Yes,No,Day 2,2,3052,3052,3.23823,307.006,direct_cup_evidence,3643.875,1798.173,3950.881,2105.178,3797.378,1951.676
4,Day 4,Tray 5,5,DJI_20260622122624_0005,61,7,1,Yes,Yes,No,Day 1,1,3436,3421,3.64566,307.006,direct_cup_evidence,34.158,2102.846,341.164,2409.852,187.661,2256.349
4,Day 4,Tray 5,5,DJI_20260622122624_0005,62,7,2,No,Yes,Yes,Day 2,2,0,0,0.0,307.006,direct_cup_evidence,398.442,2094.015,705.447,2401.021,551.944,2247.518
4,Day 4,Tray 5,5,DJI_20260622122624_0005,63,7,3,Yes,Yes,No,Day 1,1,7662,7650,8.12953,307.006,direct_cup_evidence,789.218,2135.963,1096.224,2442.968,942.721,2289.466
4,Day 4,Tray 5,5,DJI_20260622122624_0005,64,7,4,Yes,Yes,No,Day 1,1,2737,2737,2.90401,307.006,direct_cup_evidence,1202.073,2140.378,1509.078,2447.384,1355.576,2293.881
4,Day 4,Tray 5,5,DJI_20260622122624_0005,65,7,5,Yes,Yes,No,Day 1,1,3256,3256,3.45468,307.006,direct_cup_evidence,1599.473,2153.625,1906.478,2460.631,1752.976,2307.128
4,Day 4,Tray 5,5,DJI_20260622122624_0005,66,7,6,No,Yes,Yes,Day 1,1,0,0,0.0,307.006,direct_cup_evidence,2001.288,2155.833,2308.294,2462.838,2154.791,2309.336
4,Day 4,Tray 5,5,DJI_20260622122624_0005,67,7,7,No,Yes,Yes,Day 3,3,0,0,0.0,307.006,direct_cup_evidence,2405.312,2160.248,2712.317,2467.254,2558.814,2313.751
4,Day 4,Tray 5,5,DJI_20260622122624_0005,68,7,8,No,No,No,,,0,0,0.0,307.006,direct_cup_evidence,2807.127,2158.04,3114.133,2465.046,2960.63,2311.543
4,Day 4,Tray 5,5,DJI_20260622122624_0005,69,7,9,Yes,Yes,No,Day 4,4,2415,2415,2.56236,307.006,direct_cup_evidence,3206.735,2155.833,3513.741,2462.838,3360.238,2309.336
4,Day 4,Tray 5,5,DJI_20260622122624_0005,70,7,10,Yes,Yes,No,Day 3,3,1129,1129,1.19789,307.006,direct_cup_evidence,3599.719,2142.586,3906.725,2449.592,3753.222,2296.089
4,Day 4,Tray 6,6,DJI_20260622122657_0006,1,1,1,Yes,Yes,No,Day 2,2,625,625,0.66748,305.349,direct_cup_evidence,52.184,118.267,357.533,423.616,204.858,270.942
4,Day 4,Tray 6,6,DJI_20260622122657_0006,2,1,2,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,439.873,116.064,745.222,421.414,592.547,268.739
4,Day 4,Tray 6,6,DJI_20260622122657_0006,3,1,3,Yes,Yes,No,Day 1,1,2430,2430,2.60366,305.349,direct_cup_evidence,842.981,109.456,1148.33,414.805,995.656,262.131
4,Day 4,Tray 6,6,DJI_20260622122657_0006,4,1,4,Yes,Yes,No,Day 2,2,930,930,0.99646,305.349,direct_cup_evidence,1230.67,109.456,1536.019,414.805,1383.344,262.131
4,Day 4,Tray 6,6,DJI_20260622122657_0006,5,1,5,Yes,Yes,No,Day 2,2,924,924,0.99004,305.349,direct_cup_evidence,1629.373,102.848,1934.722,408.197,1782.047,255.522
4,Day 4,Tray 6,6,DJI_20260622122657_0006,6,1,6,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,2021.467,107.253,2326.816,412.602,2174.142,259.928
4,Day 4,Tray 6,6,DJI_20260622122657_0006,7,1,7,Yes,Yes,No,Day 3,3,146,146,0.15643,305.349,direct_cup_evidence,2422.373,105.05,2727.722,410.4,2575.047,257.725
4,Day 4,Tray 6,6,DJI_20260622122657_0006,8,1,8,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,2816.67,107.253,3122.019,412.602,2969.344,259.928
4,Day 4,Tray 6,6,DJI_20260622122657_0006,9,1,9,No,Yes,Yes,Day 3,3,0,0,0.0,305.349,direct_cup_evidence,3215.373,105.05,3520.722,410.4,3368.047,257.725
4,Day 4,Tray 6,6,DJI_20260622122657_0006,10,1,10,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,3596.453,105.05,3901.802,410.4,3749.128,257.725
4,Day 4,Tray 6,6,DJI_20260622122657_0006,11,2,1,Yes,Yes,No,Day 1,1,956,956,1.02768,305.349,direct_cup_evidence,49.981,450.886,355.33,756.236,202.656,603.561
4,Day 4,Tray 6,6,DJI_20260622122657_0006,12,2,2,Yes,Yes,No,Day 1,1,1201,1201,1.28683,305.349,direct_cup_evidence,448.684,446.481,754.033,751.83,601.358,599.156
4,Day 4,Tray 6,6,DJI_20260622122657_0006,13,2,3,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,831.967,450.886,1137.316,756.236,984.642,603.561
4,Day 4,Tray 6,6,DJI_20260622122657_0006,14,2,4,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,1254.9,439.873,1560.25,745.222,1407.575,592.547
4,Day 4,Tray 6,6,DJI_20260622122657_0006,15,2,5,Yes,Yes,No,Day 1,1,1526,1526,1.64042,305.349,direct_cup_evidence,1624.967,448.684,1930.316,754.033,1777.642,601.358
4,Day 4,Tray 6,6,DJI_20260622122657_0006,16,2,6,Yes,Yes,No,Day 3,3,167,151,0.17952,305.349,direct_cup_evidence,2025.873,450.886,2331.222,756.236,2178.547,603.561
4,Day 4,Tray 6,6,DJI_20260622122657_0006,17,2,7,No,Yes,Yes,Day 2,2,14,14,0.01495,305.349,direct_cup_evidence,2420.17,446.481,2725.519,751.83,2572.844,599.156
4,Day 4,Tray 6,6,DJI_20260622122657_0006,18,2,8,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,2845.306,439.873,3150.655,745.222,2997.981,592.547
4,Day 4,Tray 6,6,DJI_20260622122657_0006,19,2,9,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,3215.373,426.656,3520.722,732.005,3368.047,579.331
4,Day 4,Tray 6,6,DJI_20260622122657_0006,20,2,10,Yes,Yes,No,Day 1,1,1583,1583,1.69613,305.349,direct_cup_evidence,3605.264,475.117,3910.614,780.466,3757.939,627.792
4,Day 4,Tray 6,6,DJI_20260622122657_0006,21,3,1,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,49.981,790.114,355.33,1095.464,202.656,942.789
4,Day 4,Tray 6,6,DJI_20260622122657_0006,22,3,2,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,439.873,790.114,745.222,1095.464,592.547,942.789
4,Day 4,Tray 6,6,DJI_20260622122657_0006,23,3,3,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,873.82,829.764,1179.169,1135.114,1026.494,982.439
4,Day 4,Tray 6,6,DJI_20260622122657_0006,24,3,4,Yes,Yes,No,Day 4,4,238,238,0.25585,305.349,direct_cup_evidence,1230.67,783.506,1536.019,1088.855,1383.344,936.181
4,Day 4,Tray 6,6,DJI_20260622122657_0006,25,3,5,Yes,Yes,No,Day 2,2,800,800,0.85998,305.349,direct_cup_evidence,1624.967,790.114,1930.316,1095.464,1777.642,942.789
4,Day 4,Tray 6,6,DJI_20260622122657_0006,26,3,6,Yes,Yes,No,Day 1,1,937,937,1.00396,305.349,direct_cup_evidence,2021.467,790.114,2326.816,1095.464,2174.142,942.789
4,Day 4,Tray 6,6,DJI_20260622122657_0006,27,3,7,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,2420.17,790.114,2725.519,1095.464,2572.844,942.789
4,Day 4,Tray 6,6,DJI_20260622122657_0006,28,3,8,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,2812.264,790.114,3117.614,1095.464,2964.939,942.789
4,Day 4,Tray 6,6,DJI_20260622122657_0006,29,3,9,Yes,Yes,No,Day 1,1,822,822,0.88075,305.349,direct_cup_evidence,3182.331,752.667,3487.68,1058.016,3335.006,905.342
4,Day 4,Tray 6,6,DJI_20260622122657_0006,30,3,10,Yes,Yes,No,Day 1,1,992,978,1.0629,305.349,direct_cup_evidence,3605.264,783.506,3910.614,1088.855,3757.939,936.181
4,Day 4,Tray 6,6,DJI_20260622122657_0006,31,4,1,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,47.778,1124.936,353.127,1430.286,200.453,1277.611
4,Day 4,Tray 6,6,DJI_20260622122657_0006,32,4,2,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,437.67,1124.936,743.019,1430.286,590.344,1277.611
4,Day 4,Tray 6,6,DJI_20260622122657_0006,33,4,3,Yes,Yes,No,Day 3,3,66,66,0.07095,305.349,direct_cup_evidence,831.967,1122.734,1137.316,1428.083,984.642,1275.408
4,Day 4,Tray 6,6,DJI_20260622122657_0006,34,4,4,Yes,Yes,No,Day 1,1,894,894,0.95789,305.349,direct_cup_evidence,1228.467,1131.545,1533.816,1436.894,1381.142,1284.219
4,Day 4,Tray 6,6,DJI_20260622122657_0006,35,4,5,Yes,Yes,No,Day 2,2,967,967,1.03611,305.349,direct_cup_evidence,1616.156,1131.545,1921.505,1436.894,1768.831,1284.219
4,Day 4,Tray 6,6,DJI_20260622122657_0006,36,4,6,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,2025.873,1118.328,2331.222,1423.677,2178.547,1271.003
4,Day 4,Tray 6,6,DJI_20260622122657_0006,37,4,7,Yes,Yes,No,Day 3,3,549,549,0.58824,305.349,direct_cup_evidence,2420.17,1127.139,2725.519,1432.489,2572.844,1279.814
4,Day 4,Tray 6,6,DJI_20260622122657_0006,38,4,8,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,2818.873,1127.139,3124.222,1432.489,2971.547,1279.814
4,Day 4,Tray 6,6,DJI_20260622122657_0006,39,4,9,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,3208.764,1124.936,3514.114,1430.286,3361.439,1277.611
4,Day 4,Tray 6,6,DJI_20260622122657_0006,40,4,10,Yes,Yes,No,Day 2,2,567,567,0.60752,305.349,direct_cup_evidence,3607.467,1111.72,3912.816,1417.069,3760.142,1264.394
4,Day 4,Tray 6,6,DJI_20260622122657_0006,41,5,1,Yes,Yes,No,Day 2,2,214,214,0.22929,305.349,direct_cup_evidence,47.778,1464.164,353.127,1769.514,200.453,1616.839
4,Day 4,Tray 6,6,DJI_20260622122657_0006,42,5,2,Yes,Yes,No,Day 1,1,945,945,1.01254,305.349,direct_cup_evidence,439.873,1466.367,745.222,1771.716,592.547,1619.042
4,Day 4,Tray 6,6,DJI_20260622122657_0006,43,5,3,Yes,Yes,No,Day 2,2,384,384,0.4101,305.349,direct_cup_evidence,834.17,1466.367,1139.519,1771.716,986.844,1619.042
4,Day 4,Tray 6,6,DJI_20260622122657_0006,44,5,4,Yes,Yes,No,Day 2,2,1127,1127,1.20754,305.349,direct_cup_evidence,1226.264,1468.57,1531.614,1773.919,1378.939,1621.244
4,Day 4,Tray 6,6,DJI_20260622122657_0006,45,5,5,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,1627.17,1461.961,1932.519,1767.311,1779.844,1614.636
4,Day 4,Tray 6,6,DJI_20260622122657_0006,46,5,6,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,2021.467,1470.773,2326.816,1776.122,2174.142,1623.447
4,Day 4,Tray 6,6,DJI_20260622122657_0006,47,5,7,No,No,No,,,0,0,0.0,305.349,direct_cup_evidence,2413.561,1466.367,2718.911,1771.716,2566.236,1619.042
